Dispatch_ID,Assignment_ID,Quantity_Dispatched,Dispatch_Date,Vehicle_ID,Operator_ID,Delivery_Status,Is_Damaged,Delay_Reason
434::RACK-4::4121,ZONE-4::RACK-4::434::GJ07X1011,49,2025-07-05 00:00:00,GJ07X1011,OP635,Delayed,1,Traffic
295::RACK-10::4122,ZONE-1::RACK-10::295::GJ10X3428,2,2025-07-08 00:00:00,GJ10X3428,OP803,Delayed,0,
384::RACK-5::4123,ZONE-2::RACK-5::384::GJ01X9269,31,2025-07-06 00:00:00,GJ01X9269,OP323,In Transit,0,
434::RACK-5::4124,ZONE-4::RACK-5::434::GJ11X5102,19,2025-07-05 00:00:00,GJ11X5102,OP635,Failed,0,
434::RACK-5::4125,ZONE-4::RACK-5::434::GJ17X5492,23,2025-07-04 00:00:00,GJ17X5492,OP578,Failed,0,
434::RACK-5::4126,ZONE-4::RACK-5::434::GJ05X5328,45,2025-07-05 00:00:00,GJ05X5328,OP542,Delayed,1,Logistics
185::RACK-6::4127,ZONE-4::RACK-6::185::GJ06X5907,27,2025-07-05 00:00:00,GJ06X5907,OP231,Failed,0,
295::RACK-1::4128,ZONE-1::RACK-1::295::GJ10X5068,37,2025-07-05 00:00:00,GJ10X5068,OP918,Delivered,0,
795::RACK-6::4129,ZONE-4::RACK-6::795::GJ04X2021,14,2025-07-04 00:00:00,GJ04X2021,OP918,Failed,0,
285::RACK-7::4130,ZONE-4::RACK-7::285::GJ15X3465,43,2025-07-06 00:00:00,GJ15X3465,OP668,In Transit,0,
295::RACK-1::4131,ZONE-1::RACK-1::295::GJ09X8395,33,2025-07-06 00:00:00,GJ09X8395,OP881,Delivered,0,
434::RACK-7::4132,ZONE-4::RACK-7::434::GJ24X8239,7,2025-07-08 00:00:00,GJ24X8239,OP629,In Transit,0,
384::RACK-5::4133,ZONE-2::RACK-5::384::GJ30X9209,49,2025-07-04 00:00:00,GJ30X9209,OP840,Failed,0,
295::RACK-1::4134,ZONE-1::RACK-1::295::GJ14X3727,1,2025-07-05 00:00:00,GJ14X3727,OP603,In Transit,0,
185::RACK-7::4135,ZONE-4::RACK-7::185::GJ16X5496,23,2025-07-03 00:00:00,GJ16X5496,OP245,Delivered,1,Minor Handling Damage
795::RACK-7::4136,ZONE-4::RACK-7::795::GJ07X1921,42,2025-07-04 00:00:00,GJ07X1921,OP606,Failed,0,
854::RACK-3::4137,ZONE-3::RACK-3::854::GJ15X3297,7,2025-07-07 00:00:00,GJ15X3297,OP264,Delivered,0,
854::RACK-3::4138,ZONE-3::RACK-3::854::GJ27X7409,10,2025-07-03 00:00:00,GJ27X7409,OP309,In Transit,0,
795::RACK-8::4139,ZONE-4::RACK-8::795::GJ01X4053,6,2025-07-03 00:00:00,GJ01X4053,OP126,Delayed,0,
789::RACK-1::4140,ZONE-1::RACK-1::789::GJ26X4353,48,2025-07-05 00:00:00,GJ26X4353,OP602,In Transit,0,
185::RACK-8::4141,ZONE-4::RACK-8::185::GJ04X6241,38,2025-07-05 00:00:00,GJ04X6241,OP535,In Transit,0,
789::RACK-2::4142,ZONE-1::RACK-2::789::GJ23X1698,27,2025-07-05 00:00:00,GJ23X1698,OP836,Delayed,1,Traffic
795::RACK-8::4143,ZONE-4::RACK-8::795::GJ10X5561,29,2025-07-04 00:00:00,GJ10X5561,OP207,Delayed,0,
434::RACK-8::4144,ZONE-4::RACK-8::434::GJ06X2813,38,2025-07-04 00:00:00,GJ06X2813,OP606,In Transit,0,
185::RACK-9::4145,ZONE-4::RACK-9::185::GJ08X3513,16,2025-07-06 00:00:00,GJ08X3513,OP823,Delayed,0,
384::RACK-6::4146,ZONE-2::RACK-6::384::GJ28X9659,7,2025-07-05 00:00:00,GJ28X9659,OP207,Failed,1,Operator Error
384::RACK-6::4147,ZONE-2::RACK-6::384::GJ10X3256,27,2025-07-06 00:00:00,GJ10X3256,OP202,In Transit,0,
295::RACK-2::4148,ZONE-1::RACK-2::295::GJ13X6948,17,2025-07-05 00:00:00,GJ13X6948,OP196,Failed,0,
285::RACK-9::4149,ZONE-4::RACK-9::285::GJ26X6532,13,2025-07-05 00:00:00,GJ26X6532,OP498,In Transit,0,
285::RACK-9::4150,ZONE-4::RACK-9::285::GJ03X5014,1,2025-07-04 00:00:00,GJ03X5014,OP498,Failed,0,
434::RACK-9::4151,ZONE-4::RACK-9::434::GJ27X1769,44,2025-07-05 00:00:00,GJ27X1769,OP729,Failed,1,Weather
789::RACK-2::4152,ZONE-1::RACK-2::789::GJ13X7840,10,2025-07-05 00:00:00,GJ13X7840,OP587,Failed,0,
384::RACK-6::4153,ZONE-2::RACK-6::384::GJ05X5328,15,2025-07-06 00:00:00,GJ05X5328,OP219,Delivered,0,
185::RACK-10::4154,ZONE-4::RACK-10::185::GJ30X6044,12,2025-07-06 00:00:00,GJ30X6044,OP124,In Transit,0,
434::RACK-10::4155,ZONE-4::RACK-10::434::GJ18X7432,10,2025-07-04 00:00:00,GJ18X7432,OP527,In Transit,0,
434::RACK-10::4156,ZONE-4::RACK-10::434::GJ28X9659,32,2025-07-09 00:00:00,GJ28X9659,OP930,Delivered,0,
434::RACK-1::4157,ZONE-4::RACK-1::434::GJ12X5328,16,2025-07-04 00:00:00,GJ12X5328,OP663,Delayed,1,Operator Error
295::RACK-2::4158,ZONE-1::RACK-2::295::GJ27X7102,7,2025-07-04 00:00:00,GJ27X7102,OP183,Delayed,1,Weather
789::RACK-2::4159,ZONE-1::RACK-2::789::GJ20X8820,43,2025-07-07 00:00:00,GJ20X8820,OP489,Delayed,0,
384::RACK-6::4160,ZONE-2::RACK-6::384::GJ14X9412,20,2025-07-06 00:00:00,GJ14X9412,OP297,In Transit,0,
285::RACK-1::4161,ZONE-4::RACK-1::285::GJ03X9079,15,2025-07-03 00:00:00,GJ03X9079,OP769,In Transit,0,
795::RACK-1::4162,ZONE-4::RACK-1::795::GJ30X6638,10,2025-07-06 00:00:00,GJ30X6638,OP779,Failed,0,
384::RACK-6::4163,ZONE-2::RACK-6::384::GJ19X6467,40,2025-07-08 00:00:00,GJ19X6467,OP166,In Transit,0,
285::RACK-1::4164,ZONE-4::RACK-1::285::GJ23X2866,48,2025-07-06 00:00:00,GJ23X2866,OP537,Delivered,0,
384::RACK-7::4165,ZONE-2::RACK-7::384::GJ29X9603,18,2025-07-06 00:00:00,GJ29X9603,OP572,Failed,1,Logistics
384::RACK-7::4166,ZONE-2::RACK-7::384::GJ05X8172,39,2025-07-04 00:00:00,GJ05X8172,OP645,In Transit,0,
434::RACK-2::4167,ZONE-4::RACK-2::434::GJ30X3926,49,2025-07-06 00:00:00,GJ30X3926,OP674,Delayed,0,
295::RACK-3::4168,ZONE-1::RACK-3::295::GJ13X8172,42,2025-07-06 00:00:00,GJ13X8172,OP645,Delayed,1,Depot Overflow
384::RACK-7::4169,ZONE-2::RACK-7::384::GJ24X6892,4,2025-07-04 00:00:00,GJ24X6892,OP705,In Transit,0,
185::RACK-2::4170,ZONE-4::RACK-2::185::GJ30X2371,7,2025-07-03 00:00:00,GJ30X2371,OP541,In Transit,0,
789::RACK-3::4171,ZONE-1::RACK-3::789::GJ05X6015,13,2025-07-08 00:00:00,GJ05X6015,OP920,Delivered,0,
185::RACK-3::4172,ZONE-4::RACK-3::185::GJ09X4010,15,2025-07-03 00:00:00,GJ09X4010,OP431,Failed,0,
795::RACK-3::4173,ZONE-4::RACK-3::795::GJ12X6087,11,2025-07-05 00:00:00,GJ12X6087,OP154,Failed,0,
854::RACK-3::4174,ZONE-3::RACK-3::854::GJ07X1011,30,2025-07-03 00:00:00,GJ07X1011,OP231,Delayed,0,
285::RACK-3::4175,ZONE-4::RACK-3::285::GJ15X4430,22,2025-07-05 00:00:00,GJ15X4430,OP422,Failed,0,
854::RACK-3::4176,ZONE-3::RACK-3::854::GJ30X6638,29,2025-07-05 00:00:00,GJ30X6638,OP904,Failed,0,
295::RACK-4::4177,ZONE-1::RACK-4::295::GJ14X5369,34,2025-07-08 00:00:00,GJ14X5369,OP699,Failed,1,Logistics
285::RACK-3::4178,ZONE-4::RACK-3::285::GJ24X3685,37,2025-07-05 00:00:00,GJ24X3685,OP208,Failed,0,
795::RACK-3::4179,ZONE-4::RACK-3::795::GJ30X4177,10,2025-07-04 00:00:00,GJ30X4177,OP526,In Transit,0,
434::RACK-4::4180,ZONE-4::RACK-4::434::GJ09X7005,22,2025-07-04 00:00:00,GJ09X7005,OP984,Delayed,0,
795::RACK-4::4181,ZONE-4::RACK-4::795::GJ08X8689,38,2025-07-07 00:00:00,GJ08X8689,OP662,In Transit,0,
795::RACK-4::4182,ZONE-4::RACK-4::795::GJ15X6806,48,2025-07-06 00:00:00,GJ15X6806,OP969,Delayed,0,
795::RACK-4::4183,ZONE-4::RACK-4::795::GJ10X5561,25,2025-07-06 00:00:00,GJ10X5561,OP336,In Transit,0,
384::RACK-7::4184,ZONE-2::RACK-7::384::GJ14X5845,19,2025-07-05 00:00:00,GJ14X5845,OP793,Failed,0,
795::RACK-4::4185,ZONE-4::RACK-4::795::GJ13X9573,16,2025-07-05 00:00:00,GJ13X9573,OP662,Delivered,0,
434::RACK-5::4186,ZONE-4::RACK-5::434::GJ30X2401,46,2025-07-08 00:00:00,GJ30X2401,OP922,Delayed,1,Weather
295::RACK-4::4187,ZONE-1::RACK-4::295::GJ06X9871,27,2025-07-06 00:00:00,GJ06X9871,OP272,Delayed,0,
185::RACK-5::4188,ZONE-4::RACK-5::185::GJ01X1573,48,2025-07-04 00:00:00,GJ01X1573,OP629,Delayed,1,Operator Error
789::RACK-4::4189,ZONE-1::RACK-4::789::GJ03X4858,24,2025-07-05 00:00:00,GJ03X4858,OP734,Failed,1,Weather
285::RACK-5::4190,ZONE-4::RACK-5::285::GJ26X7609,36,2025-07-04 00:00:00,GJ26X7609,OP312,Delivered,0,
285::RACK-5::4191,ZONE-4::RACK-5::285::GJ13X7840,20,2025-07-08 00:00:00,GJ13X7840,OP726,Delayed,0,
185::RACK-6::4192,ZONE-4::RACK-6::185::GJ29X6133,38,2025-07-04 00:00:00,GJ29X6133,OP294,In Transit,0,
384::RACK-8::4193,ZONE-2::RACK-8::384::GJ14X5369,32,2025-07-05 00:00:00,GJ14X5369,OP570,Failed,0,
854::RACK-4::4194,ZONE-3::RACK-4::854::GJ23X1598,9,2025-07-04 00:00:00,GJ23X1598,OP498,Delivered,0,
789::RACK-5::4195,ZONE-1::RACK-5::789::GJ13X2230,45,2025-07-05 00:00:00,GJ13X2230,OP663,Failed,1,Traffic
854::RACK-4::4196,ZONE-3::RACK-4::854::GJ22X7532,20,2025-07-06 00:00:00,GJ22X7532,OP679,In Transit,0,
185::RACK-6::4197,ZONE-4::RACK-6::185::GJ15X3297,12,2025-07-04 00:00:00,GJ15X3297,OP727,Delayed,0,
285::RACK-6::4198,ZONE-4::RACK-6::285::GJ01X1573,31,2025-07-06 00:00:00,GJ01X1573,OP118,Delayed,0,
295::RACK-5::4199,ZONE-1::RACK-5::295::GJ06X6051,49,2025-07-08 00:00:00,GJ06X6051,OP917,Delivered,0,
434::RACK-6::4200,ZONE-4::RACK-6::434::GJ30X9209,48,2025-07-03 00:00:00,GJ30X9209,OP686,Failed,0,
185::RACK-6::4201,ZONE-4::RACK-6::185::GJ25X9157,50,2025-07-04 00:00:00,GJ25X9157,OP481,Delayed,0,
434::RACK-7::4202,ZONE-4::RACK-7::434::GJ18X2499,20,2025-07-05 00:00:00,GJ18X2499,OP559,Delayed,1,Weather
285::RACK-7::4203,ZONE-4::RACK-7::285::GJ08X2709,37,2025-07-05 00:00:00,GJ08X2709,OP603,Delivered,0,
854::RACK-5::4204,ZONE-3::RACK-5::854::GJ10X5561,43,2025-07-05 00:00:00,GJ10X5561,OP535,Delivered,0,
285::RACK-7::4205,ZONE-4::RACK-7::285::GJ24X6532,8,2025-07-04 00:00:00,GJ24X6532,OP634,In Transit,0,
185::RACK-7::4206,ZONE-4::RACK-7::185::GJ19X6467,3,2025-07-05 00:00:00,GJ19X6467,OP322,In Transit,0,
434::RACK-7::4207,ZONE-4::RACK-7::434::GJ15X5149,26,2025-07-05 00:00:00,GJ15X5149,OP582,Failed,0,
185::RACK-8::4208,ZONE-4::RACK-8::185::GJ05X8172,5,2025-07-05 00:00:00,GJ05X8172,OP923,In Transit,0,
285::RACK-8::4209,ZONE-4::RACK-8::285::GJ22X4867,15,2025-07-06 00:00:00,GJ22X4867,OP570,In Transit,0,
384::RACK-9::4210,ZONE-2::RACK-9::384::GJ26X7609,46,2025-07-05 00:00:00,GJ26X7609,OP727,In Transit,0,
295::RACK-5::4211,ZONE-1::RACK-5::295::GJ10X2304,4,2025-07-05 00:00:00,GJ10X2304,OP531,In Transit,0,
185::RACK-8::4212,ZONE-4::RACK-8::185::GJ17X1851,8,2025-07-07 00:00:00,GJ17X1851,OP977,Delayed,0,
795::RACK-8::4213,ZONE-4::RACK-8::795::GJ21X9440,46,2025-07-04 00:00:00,GJ21X9440,OP904,Delivered,0,
384::RACK-9::4214,ZONE-2::RACK-9::384::GJ15X4384,46,2025-07-06 00:00:00,GJ15X4384,OP278,Delayed,0,
185::RACK-9::4215,ZONE-4::RACK-9::185::GJ17X3593,31,2025-07-04 00:00:00,GJ17X3593,OP685,Failed,0,
185::RACK-9::4216,ZONE-4::RACK-9::185::GJ05X5064,12,2025-07-05 00:00:00,GJ05X5064,OP988,Failed,0,
795::RACK-9::4217,ZONE-4::RACK-9::795::GJ05X8172,23,2025-07-05 00:00:00,GJ05X8172,OP130,Failed,1,Depot Overflow
795::RACK-9::4218,ZONE-4::RACK-9::795::GJ29X9603,28,2025-07-05 00:00:00,GJ29X9603,OP174,Delayed,0,
434::RACK-10::4219,ZONE-4::RACK-10::434::GJ30X6638,9,2025-07-07 00:00:00,GJ30X6638,OP297,Failed,0,
295::RACK-6::4220,ZONE-1::RACK-6::295::GJ14X3279,19,2025-07-07 00:00:00,GJ14X3279,OP753,In Transit,0,
384::RACK-9::4221,ZONE-2::RACK-9::384::GJ22X1394,34,2025-07-06 00:00:00,GJ22X1394,OP823,Delivered,0,
854::RACK-5::4222,ZONE-3::RACK-5::854::GJ26X4353,46,2025-07-08 00:00:00,GJ26X4353,OP671,Failed,0,
789::RACK-6::4223,ZONE-1::RACK-6::789::GJ15X2279,3,2025-07-05 00:00:00,GJ15X2279,OP372,Failed,1,Logistics
434::RACK-1::4224,ZONE-4::RACK-1::434::GJ15X4723,23,2025-07-07 00:00:00,GJ15X4723,OP222,In Transit,0,
854::RACK-5::4225,ZONE-3::RACK-5::854::GJ01X9269,41,2025-07-05 00:00:00,GJ01X9269,OP741,Delivered,0,
795::RACK-1::4226,ZONE-4::RACK-1::795::GJ21X7971,44,2025-07-06 00:00:00,GJ21X7971,OP378,Delivered,0,
185::RACK-1::4227,ZONE-4::RACK-1::185::GJ14X3727,30,2025-07-06 00:00:00,GJ14X3727,OP570,Failed,0,
789::RACK-6::4228,ZONE-1::RACK-6::789::GJ15X4430,16,2025-07-09 00:00:00,GJ15X4430,OP824,In Transit,0,
795::RACK-2::4229,ZONE-4::RACK-2::795::GJ21X9440,25,2025-07-07 00:00:00,GJ21X9440,OP664,Failed,1,Weather
789::RACK-6::4230,ZONE-1::RACK-6::789::GJ29X6133,47,2025-07-03 00:00:00,GJ29X6133,OP404,Delayed,0,
285::RACK-2::4231,ZONE-4::RACK-2::285::GJ01X2097,1,2025-07-04 00:00:00,GJ01X2097,OP561,Delayed,0,
789::RACK-7::4232,ZONE-1::RACK-7::789::GJ16X5358,4,2025-07-04 00:00:00,GJ16X5358,OP890,Delivered,0,
795::RACK-3::4233,ZONE-4::RACK-3::795::GJ11X9080,11,2025-07-05 00:00:00,GJ11X9080,OP606,Failed,0,
795::RACK-3::4234,ZONE-4::RACK-3::795::GJ06X1200,22,2025-07-06 00:00:00,GJ06X1200,OP734,Delivered,0,
795::RACK-3::4235,ZONE-4::RACK-3::795::GJ06X6051,18,2025-07-06 00:00:00,GJ06X6051,OP734,Failed,0,
295::RACK-7::4236,ZONE-1::RACK-7::295::GJ17X2836,38,2025-07-06 00:00:00,GJ17X2836,OP753,In Transit,0,
789::RACK-7::4237,ZONE-1::RACK-7::789::GJ07X3009,28,2025-07-07 00:00:00,GJ07X3009,OP977,Failed,0,
789::RACK-7::4238,ZONE-1::RACK-7::789::GJ05X6015,33,2025-07-05 00:00:00,GJ05X6015,OP398,Delivered,0,
434::RACK-3::4239,ZONE-4::RACK-3::434::GJ27X9363,21,2025-07-05 00:00:00,GJ27X9363,OP462,Delivered,0,
789::RACK-7::4240,ZONE-1::RACK-7::789::GJ17X1851,20,2025-07-07 00:00:00,GJ17X1851,OP823,Delayed,0,
295::RACK-8::4241,ZONE-1::RACK-8::295::GJ25X9719,4,2025-07-07 00:00:00,GJ25X9719,OP951,Delivered,0,
434::RACK-4::4242,ZONE-4::RACK-4::434::GJ25X5218,20,2025-07-08 00:00:00,GJ25X5218,OP549,Delivered,0,
789::RACK-8::4243,ZONE-1::RACK-8::789::GJ15X6806,6,2025-07-03 00:00:00,GJ15X6806,OP833,In Transit,0,
854::RACK-6::4244,ZONE-3::RACK-6::854::GJ23X1668,42,2025-07-05 00:00:00,GJ23X1668,OP602,Delivered,0,
854::RACK-6::4245,ZONE-3::RACK-6::854::GJ07X3009,20,2025-07-05 00:00:00,GJ07X3009,OP333,In Transit,0,
185::RACK-4::4246,ZONE-4::RACK-4::185::GJ27X7102,43,2025-07-05 00:00:00,GJ27X7102,OP578,Delivered,0,
795::RACK-5::4247,ZONE-4::RACK-5::795::GJ13X6948,32,2025-07-03 00:00:00,GJ13X6948,OP859,Delayed,0,
795::RACK-5::4248,ZONE-4::RACK-5::795::GJ27X7409,21,2025-07-06 00:00:00,GJ27X7409,OP904,Failed,0,
854::RACK-6::4249,ZONE-3::RACK-6::854::GJ15X6806,40,2025-07-04 00:00:00,GJ15X6806,OP359,In Transit,0,
854::RACK-6::4250,ZONE-3::RACK-6::854::GJ08X2500,6,2025-07-05 00:00:00,GJ08X2500,OP616,Delivered,0,
795::RACK-5::4251,ZONE-4::RACK-5::795::GJ30X4471,16,2025-07-03 00:00:00,GJ30X4471,OP967,Delivered,0,
795::RACK-5::4252,ZONE-4::RACK-5::795::GJ20X7043,27,2025-07-08 00:00:00,GJ20X7043,OP509,In Transit,0,
295::RACK-8::4253,ZONE-1::RACK-8::295::GJ01X5402,43,2025-07-04 00:00:00,GJ01X5402,OP177,Delivered,0,
285::RACK-6::4254,ZONE-4::RACK-6::285::GJ24X8239,49,2025-07-06 00:00:00,GJ24X8239,OP589,Delayed,1,Operator Error
384::RACK-9::4255,ZONE-2::RACK-9::384::GJ15X4723,4,2025-07-06 00:00:00,GJ15X4723,OP509,Delivered,0,
854::RACK-7::4256,ZONE-3::RACK-7::854::GJ14X3279,33,2025-07-06 00:00:00,GJ14X3279,OP165,Failed,0,
285::RACK-6::4257,ZONE-4::RACK-6::285::GJ11X5102,4,2025-07-05 00:00:00,GJ11X5102,OP923,Failed,1,Weather
295::RACK-9::4258,ZONE-1::RACK-9::295::GJ10X5068,31,2025-07-06 00:00:00,GJ10X5068,OP429,Delayed,0,
795::RACK-6::4259,ZONE-4::RACK-6::795::GJ05X6015,50,2025-07-04 00:00:00,GJ05X6015,OP323,Failed,0,
434::RACK-6::4260,ZONE-4::RACK-6::434::GJ27X9363,17,2025-07-06 00:00:00,GJ27X9363,OP683,Delayed,0,
434::RACK-7::4261,ZONE-4::RACK-7::434::GJ11X7822,37,2025-07-05 00:00:00,GJ11X7822,OP699,Failed,0,
795::RACK-7::4262,ZONE-4::RACK-7::795::GJ29X6133,38,2025-07-04 00:00:00,GJ29X6133,OP322,Failed,0,
434::RACK-7::4263,ZONE-4::RACK-7::434::GJ06X5907,1,2025-07-04 00:00:00,GJ06X5907,OP404,Failed,0,
434::RACK-7::4264,ZONE-4::RACK-7::434::GJ08X2500,22,2025-07-05 00:00:00,GJ08X2500,OP156,Delayed,0,
789::RACK-10::4265,ZONE-1::RACK-10::789::GJ30X6985,4,2025-07-07 00:00:00,GJ30X6985,OP734,Delivered,0,
185::RACK-8::4266,ZONE-4::RACK-8::185::GJ17X5492,24,2025-07-03 00:00:00,GJ17X5492,OP372,Delayed,0,
854::RACK-7::4267,ZONE-3::RACK-7::854::GJ28X7060,28,2025-07-07 00:00:00,GJ28X7060,OP890,Failed,0,
795::RACK-8::4268,ZONE-4::RACK-8::795::GJ27X4558,37,2025-07-05 00:00:00,GJ27X4558,OP665,Delayed,1,Operator Error
295::RACK-10::4269,ZONE-1::RACK-10::295::GJ17X5492,1,2025-07-03 00:00:00,GJ17X5492,OP840,In Transit,0,
384::RACK-10::4270,ZONE-2::RACK-10::384::GJ21X7971,1,2025-07-05 00:00:00,GJ21X7971,OP207,Delayed,1,Logistics
185::RACK-8::4271,ZONE-4::RACK-8::185::GJ14X1053,32,2025-07-07 00:00:00,GJ14X1053,OP629,In Transit,0,
789::RACK-10::4272,ZONE-1::RACK-10::789::GJ08X1229,13,2025-07-06 00:00:00,GJ08X1229,OP727,In Transit,0,
185::RACK-9::4273,ZONE-4::RACK-9::185::GJ30X3926,33,2025-07-03 00:00:00,GJ30X3926,OP840,In Transit,0,
384::RACK-10::4274,ZONE-2::RACK-10::384::GJ05X6194,43,2025-07-04 00:00:00,GJ05X6194,OP616,In Transit,0,
789::RACK-10::4275,ZONE-1::RACK-10::789::GJ14X9412,50,2025-07-06 00:00:00,GJ14X9412,OP891,Delivered,0,
434::RACK-9::4276,ZONE-4::RACK-9::434::GJ25X9157,20,2025-07-07 00:00:00,GJ25X9157,OP154,Failed,0,
185::RACK-9::4277,ZONE-4::RACK-9::185::GJ16X6108,41,2025-07-06 00:00:00,GJ16X6108,OP101,Failed,0,
434::RACK-9::4278,ZONE-4::RACK-9::434::GJ30X8944,16,2025-07-06 00:00:00,GJ30X8944,OP475,Delivered,0,
295::RACK-1::4279,ZONE-1::RACK-1::295::GJ15X3465,1,2025-07-06 00:00:00,GJ15X3465,OP833,Delivered,0,
795::RACK-10::4280,ZONE-4::RACK-10::795::GJ11X5333,50,2025-07-08 00:00:00,GJ11X5333,OP185,Delayed,1,Depot Overflow
384::RACK-10::4281,ZONE-2::RACK-10::384::GJ27X9363,11,2025-07-07 00:00:00,GJ27X9363,OP311,In Transit,0,
789::RACK-1::4282,ZONE-1::RACK-1::789::GJ24X3685,19,2025-07-05 00:00:00,GJ24X3685,OP397,In Transit,0,
384::RACK-10::4283,ZONE-2::RACK-10::384::GJ13X8172,19,2025-07-04 00:00:00,GJ13X8172,OP886,In Transit,0,
295::RACK-1::4284,ZONE-1::RACK-1::295::GJ26X3703,15,2025-07-03 00:00:00,GJ26X3703,OP975,In Transit,0,
295::RACK-1::4285,ZONE-1::RACK-1::295::GJ23X4559,41,2025-07-06 00:00:00,GJ23X4559,OP872,Failed,0,
295::RACK-2::4286,ZONE-1::RACK-2::295::GJ11X9080,25,2025-07-07 00:00:00,GJ11X9080,OP177,Failed,1,Depot Overflow
285::RACK-10::4287,ZONE-4::RACK-10::285::GJ04X5804,19,2025-07-06 00:00:00,GJ04X5804,OP423,Failed,0,
434::RACK-10::4288,ZONE-4::RACK-10::434::GJ17X3593,11,2025-07-06 00:00:00,GJ17X3593,OP475,Failed,1,Weather
795::RACK-1::4289,ZONE-4::RACK-1::795::GJ05X5328,17,2025-07-04 00:00:00,GJ05X5328,OP663,In Transit,0,
795::RACK-1::4290,ZONE-4::RACK-1::795::GJ18X7432,36,2025-07-03 00:00:00,GJ18X7432,OP185,Delivered,0,
295::RACK-2::4291,ZONE-1::RACK-2::295::GJ16X6108,49,2025-07-06 00:00:00,GJ16X6108,OP261,In Transit,0,
384::RACK-1::4292,ZONE-2::RACK-1::384::GJ24X1949,24,2025-07-08 00:00:00,GJ24X1949,OP422,Delivered,0,
295::RACK-2::4293,ZONE-1::RACK-2::295::GJ08X1229,31,2025-07-07 00:00:00,GJ08X1229,OP579,Failed,0,
854::RACK-7::4294,ZONE-3::RACK-7::854::GJ08X2500,3,2025-07-03 00:00:00,GJ08X2500,OP877,Delivered,1,Minor Handling Damage
185::RACK-1::4295,ZONE-4::RACK-1::185::GJ30X4177,1,2025-07-06 00:00:00,GJ30X4177,OP699,Failed,0,
854::RACK-7::4296,ZONE-3::RACK-7::854::GJ01X5402,3,2025-07-05 00:00:00,GJ01X5402,OP664,Delayed,0,
295::RACK-2::4297,ZONE-1::RACK-2::295::GJ16X7539,49,2025-07-04 00:00:00,GJ16X7539,OP824,In Transit,0,
384::RACK-1::4298,ZONE-2::RACK-1::384::GJ30X6044,9,2025-07-06 00:00:00,GJ30X6044,OP753,Delivered,0,
384::RACK-1::4299,ZONE-2::RACK-1::384::GJ20X7043,15,2025-07-09 00:00:00,GJ20X7043,OP869,Delayed,1,Weather
285::RACK-3::4300,ZONE-4::RACK-3::285::GJ07X3009,18,2025-07-04 00:00:00,GJ07X3009,OP734,Delayed,0,
789::RACK-3::4301,ZONE-1::RACK-3::789::GJ28X5690,12,2025-07-06 00:00:00,GJ28X5690,OP975,Delayed,0,
285::RACK-3::4302,ZONE-4::RACK-3::285::GJ27X3027,42,2025-07-05 00:00:00,GJ27X3027,OP641,Delivered,0,
185::RACK-3::4303,ZONE-4::RACK-3::185::GJ27X8741,13,2025-07-05 00:00:00,GJ27X8741,OP641,Delayed,1,Logistics
285::RACK-3::4304,ZONE-4::RACK-3::285::GJ06X1200,33,2025-07-07 00:00:00,GJ06X1200,OP950,Delayed,0,
285::RACK-4::4305,ZONE-4::RACK-4::285::GJ08X2709,47,2025-07-07 00:00:00,GJ08X2709,OP881,Delivered,0,
854::RACK-7::4306,ZONE-3::RACK-7::854::GJ09X8395,45,2025-07-04 00:00:00,GJ09X8395,OP378,In Transit,0,
285::RACK-4::4307,ZONE-4::RACK-4::285::GJ11X9180,37,2025-07-06 00:00:00,GJ11X9180,OP312,Delivered,0,
789::RACK-3::4308,ZONE-1::RACK-3::789::GJ05X8172,40,2025-07-07 00:00:00,GJ05X8172,OP384,Failed,0,
384::RACK-1::4309,ZONE-2::RACK-1::384::GJ30X4177,3,2025-07-05 00:00:00,GJ30X4177,OP219,Failed,0,
295::RACK-4::4310,ZONE-1::RACK-4::295::GJ11X2202,13,2025-07-06 00:00:00,GJ11X2202,OP118,Delivered,0,
285::RACK-5::4311,ZONE-4::RACK-5::285::GJ13X1303,35,2025-07-07 00:00:00,GJ13X1303,OP237,Delayed,1,Weather
384::RACK-1::4312,ZONE-2::RACK-1::384::GJ02X4245,18,2025-07-03 00:00:00,GJ02X4245,OP740,Delayed,1,Logistics
789::RACK-4::4313,ZONE-1::RACK-4::789::GJ04X1613,42,2025-07-07 00:00:00,GJ04X1613,OP257,In Transit,0,
434::RACK-6::4314,ZONE-4::RACK-6::434::GJ22X1394,28,2025-07-05 00:00:00,GJ22X1394,OP313,Delayed,1,Logistics
295::RACK-4::4315,ZONE-1::RACK-4::295::GJ15X2791,37,2025-07-04 00:00:00,GJ15X2791,OP773,Delivered,0,
854::RACK-8::4316,ZONE-3::RACK-8::854::GJ30X4177,23,2025-07-04 00:00:00,GJ30X4177,OP295,Delayed,1,Operator Error
795::RACK-6::4317,ZONE-4::RACK-6::795::GJ09X1112,42,2025-07-06 00:00:00,GJ09X1112,OP260,Delivered,0,
434::RACK-6::4318,ZONE-4::RACK-6::434::GJ06X9871,18,2025-07-04 00:00:00,GJ06X9871,OP988,Delivered,0,
434::RACK-7::4319,ZONE-4::RACK-7::434::GJ17X1851,15,2025-07-07 00:00:00,GJ17X1851,OP566,Delivered,0,
854::RACK-8::4320,ZONE-3::RACK-8::854::GJ16X7539,19,2025-07-05 00:00:00,GJ16X7539,OP174,Delayed,0,
