Storage_ID,Product_ID,Rack_Location,Zone,Stored_Quantity,FIFO_Flag
ZONE-4:RACK-9:858,DEW-5621-B47-795,RACK-9,ZONE-4,102,1
ZONE-4:RACK-10:842,DEW-5622-B94-795,RACK-10,ZONE-4,173,1
ZONE-4:RACK-10:843,DEW-5623-B72-795,RACK-10,ZONE-4,119,1
ZONE-1:RACK-5:352,ANT-5624-B46-295,RACK-5,ZONE-1,122,1
ZONE-1:RACK-5:847,ANT-5625-B87-789,RACK-5,ZONE-1,141,1
ZONE-1:RACK-5:353,ANT-5626-B36-295,RACK-5,ZONE-1,113,1
ZONE-3:RACK-4:913,TOP-5627-B15-854,RACK-4,ZONE-3,132,1
ZONE-4:RACK-10:844,DEW-5628-B96-795,RACK-10,ZONE-4,166,1
ZONE-4:RACK-10:346,VIT-5629-B24-285,RACK-10,ZONE-4,89,1
ZONE-1:RACK-5:354,ANT-5630-B81-295,RACK-5,ZONE-1,92,1
ZONE-1:RACK-5:848,ANT-5631-B22-789,RACK-5,ZONE-1,50,1
ZONE-4:RACK-10:347,VIT-5632-B90-285,RACK-10,ZONE-4,64,1
ZONE-1:RACK-6:360,ANT-5633-B24-295,RACK-6,ZONE-1,159,1
ZONE-4:RACK-1:260,DIG-5634-B57-185,RACK-1,ZONE-4,112,1
ZONE-4:RACK-1:488,SUP-5635-B55-434,RACK-1,ZONE-4,81,1
ZONE-4:RACK-1:261,DIG-5636-B26-185,RACK-1,ZONE-4,58,1
ZONE-3:RACK-5:909,TOP-5637-B31-854,RACK-5,ZONE-3,96,1
ZONE-1:RACK-6:839,ANT-5638-B33-789,RACK-6,ZONE-1,140,1
ZONE-4:RACK-1:262,DIG-5639-B56-185,RACK-1,ZONE-4,53,1
ZONE-4:RACK-1:263,DIG-5640-B85-185,RACK-1,ZONE-4,128,1
ZONE-4:RACK-2:853,DEW-5641-B18-795,RACK-2,ZONE-4,144,1
ZONE-1:RACK-6:840,ANT-5642-B13-789,RACK-6,ZONE-1,113,1
ZONE-4:RACK-2:481,SUP-5643-B19-434,RACK-2,ZONE-4,156,1
ZONE-4:RACK-2:333,VIT-5644-B78-285,RACK-2,ZONE-4,79,1
ZONE-1:RACK-6:361,ANT-5645-B61-295,RACK-6,ZONE-1,61,1
ZONE-4:RACK-2:334,VIT-5646-B49-285,RACK-2,ZONE-4,165,1
ZONE-4:RACK-2:262,DIG-5647-B90-185,RACK-2,ZONE-4,187,1
ZONE-2:RACK-8:442,IMM-5648-B45-384,RACK-8,ZONE-2,73,1
ZONE-4:RACK-3:852,DEW-5649-B46-795,RACK-3,ZONE-4,155,1
ZONE-1:RACK-6:841,ANT-5650-B97-789,RACK-6,ZONE-1,178,1
ZONE-1:RACK-7:843,ANT-5651-B64-789,RACK-7,ZONE-1,191,1
ZONE-4:RACK-3:853,DEW-5652-B45-795,RACK-3,ZONE-4,195,1
ZONE-4:RACK-3:232,DIG-5653-B72-185,RACK-3,ZONE-4,160,1
ZONE-4:RACK-3:502,SUP-5654-B55-434,RACK-3,ZONE-4,130,1
ZONE-2:RACK-8:443,IMM-5655-B68-384,RACK-8,ZONE-2,71,1
ZONE-4:RACK-3:233,DIG-5656-B68-185,RACK-3,ZONE-4,144,1
ZONE-1:RACK-7:356,ANT-5657-B72-295,RACK-7,ZONE-1,154,1
ZONE-4:RACK-4:849,DEW-5658-B86-795,RACK-4,ZONE-4,90,1
ZONE-4:RACK-4:345,VIT-5659-B99-285,RACK-4,ZONE-4,140,1
ZONE-4:RACK-4:492,SUP-5660-B28-434,RACK-4,ZONE-4,127,1
ZONE-1:RACK-7:844,ANT-5661-B61-789,RACK-7,ZONE-1,113,1
ZONE-4:RACK-4:493,SUP-5662-B42-434,RACK-4,ZONE-4,132,1
ZONE-1:RACK-7:845,ANT-5663-B18-789,RACK-7,ZONE-1,91,1
ZONE-4:RACK-4:494,SUP-5664-B92-434,RACK-4,ZONE-4,57,1
ZONE-4:RACK-5:857,DEW-5665-B97-795,RACK-5,ZONE-4,60,1
ZONE-3:RACK-5:910,TOP-5666-B24-854,RACK-5,ZONE-3,50,1
ZONE-1:RACK-7:846,ANT-5667-B83-789,RACK-7,ZONE-1,191,1
ZONE-1:RACK-8:355,ANT-5668-B82-295,RACK-8,ZONE-1,85,1
ZONE-4:RACK-5:858,DEW-5669-B12-795,RACK-5,ZONE-4,100,1
ZONE-4:RACK-5:327,VIT-5670-B77-285,RACK-5,ZONE-4,58,1
ZONE-1:RACK-8:844,ANT-5671-B34-789,RACK-8,ZONE-1,113,1
ZONE-4:RACK-5:254,DIG-5672-B37-185,RACK-5,ZONE-4,79,1
ZONE-1:RACK-8:356,ANT-5673-B87-295,RACK-8,ZONE-1,181,1
ZONE-4:RACK-5:859,DEW-5674-B49-795,RACK-5,ZONE-4,200,1
ZONE-4:RACK-6:846,DEW-5675-B29-795,RACK-6,ZONE-4,179,1
ZONE-4:RACK-6:847,DEW-5676-B99-795,RACK-6,ZONE-4,60,1
ZONE-2:RACK-9:439,IMM-5677-B61-384,RACK-9,ZONE-2,164,1
ZONE-4:RACK-6:339,VIT-5678-B89-285,RACK-6,ZONE-4,62,1
ZONE-2:RACK-9:440,IMM-5679-B49-384,RACK-9,ZONE-2,71,1
ZONE-4:RACK-6:848,DEW-5680-B71-795,RACK-6,ZONE-4,79,1
ZONE-1:RACK-8:845,ANT-5681-B28-789,RACK-8,ZONE-1,134,1
ZONE-3:RACK-5:911,TOP-5682-B37-854,RACK-5,ZONE-3,97,1
ZONE-4:RACK-6:340,VIT-5683-B77-285,RACK-6,ZONE-4,87,1
ZONE-1:RACK-8:357,ANT-5684-B92-295,RACK-8,ZONE-1,53,1
ZONE-4:RACK-7:489,SUP-5685-B71-434,RACK-7,ZONE-4,95,1
ZONE-2:RACK-9:441,IMM-5686-B89-384,RACK-9,ZONE-2,177,1
ZONE-3:RACK-5:912,TOP-5687-B55-854,RACK-5,ZONE-3,110,1
ZONE-4:RACK-7:490,SUP-5688-B78-434,RACK-7,ZONE-4,126,1
ZONE-4:RACK-7:849,DEW-5689-B54-795,RACK-7,ZONE-4,123,1
ZONE-2:RACK-9:442,IMM-5690-B93-384,RACK-9,ZONE-2,79,1
ZONE-4:RACK-7:850,DEW-5691-B23-795,RACK-7,ZONE-4,184,1
ZONE-2:RACK-9:443,IMM-5692-B56-384,RACK-9,ZONE-2,159,1
ZONE-4:RACK-7:340,VIT-5693-B66-285,RACK-7,ZONE-4,96,1
ZONE-4:RACK-8:504,SUP-5694-B30-434,RACK-8,ZONE-4,75,1
ZONE-3:RACK-5:913,TOP-5695-B59-854,RACK-5,ZONE-3,153,1
ZONE-4:RACK-8:333,VIT-5696-B12-285,RACK-8,ZONE-4,115,1
ZONE-2:RACK-10:439,IMM-5697-B32-384,RACK-10,ZONE-2,136,1
ZONE-3:RACK-6:909,TOP-5698-B52-854,RACK-6,ZONE-3,189,1
ZONE-1:RACK-9:848,ANT-5699-B53-789,RACK-9,ZONE-1,194,1
ZONE-4:RACK-8:245,DIG-5700-B57-185,RACK-8,ZONE-4,65,1
ZONE-3:RACK-6:910,TOP-5701-B16-854,RACK-6,ZONE-3,76,1
ZONE-4:RACK-8:505,SUP-5702-B70-434,RACK-8,ZONE-4,184,1
ZONE-1:RACK-9:849,ANT-5703-B73-789,RACK-9,ZONE-1,153,1
ZONE-4:RACK-8:506,SUP-5704-B93-434,RACK-8,ZONE-4,123,1
ZONE-4:RACK-9:488,SUP-5705-B92-434,RACK-9,ZONE-4,111,1
ZONE-4:RACK-9:489,SUP-5706-B76-434,RACK-9,ZONE-4,195,1
ZONE-4:RACK-9:859,DEW-5707-B70-795,RACK-9,ZONE-4,121,1
ZONE-4:RACK-9:490,SUP-5708-B25-434,RACK-9,ZONE-4,92,1
ZONE-4:RACK-9:491,SUP-5709-B23-434,RACK-9,ZONE-4,136,1
ZONE-2:RACK-10:440,IMM-5710-B82-384,RACK-10,ZONE-2,157,1
ZONE-3:RACK-6:911,TOP-5711-B86-854,RACK-6,ZONE-3,91,1
ZONE-4:RACK-10:243,DIG-5712-B63-185,RACK-10,ZONE-4,169,1
ZONE-1:RACK-9:351,ANT-5713-B53-295,RACK-9,ZONE-1,85,1
ZONE-3:RACK-6:912,TOP-5714-B32-854,RACK-6,ZONE-3,190,1
ZONE-4:RACK-10:244,DIG-5715-B78-185,RACK-10,ZONE-4,66,1
ZONE-2:RACK-10:441,IMM-5716-B42-384,RACK-10,ZONE-2,75,1
ZONE-4:RACK-10:493,SUP-5717-B53-434,RACK-10,ZONE-4,187,1
ZONE-4:RACK-10:845,DEW-5718-B34-795,RACK-10,ZONE-4,143,1
ZONE-1:RACK-9:850,ANT-5719-B34-789,RACK-9,ZONE-1,84,1
ZONE-4:RACK-10:494,SUP-5720-B64-434,RACK-10,ZONE-4,175,1
ZONE-4:RACK-1:264,DIG-5721-B10-185,RACK-1,ZONE-4,118,1
ZONE-1:RACK-9:851,ANT-5722-B28-789,RACK-9,ZONE-1,136,1
ZONE-4:RACK-1:265,DIG-5723-B93-185,RACK-1,ZONE-4,97,1
ZONE-4:RACK-1:851,DEW-5724-B24-795,RACK-1,ZONE-4,188,1
ZONE-1:RACK-10:845,ANT-5725-B87-789,RACK-10,ZONE-1,73,1
ZONE-4:RACK-1:330,VIT-5726-B74-285,RACK-1,ZONE-4,85,1
ZONE-4:RACK-1:852,DEW-5727-B26-795,RACK-1,ZONE-4,197,1
ZONE-4:RACK-2:263,DIG-5728-B12-185,RACK-2,ZONE-4,158,1
ZONE-3:RACK-6:913,TOP-5729-B12-854,RACK-6,ZONE-3,65,1
ZONE-1:RACK-10:846,ANT-5730-B52-789,RACK-10,ZONE-1,98,1
ZONE-4:RACK-2:854,DEW-5731-B20-795,RACK-2,ZONE-4,76,1
ZONE-1:RACK-10:847,ANT-5732-B94-789,RACK-10,ZONE-1,114,1
ZONE-2:RACK-10:442,IMM-5733-B46-384,RACK-10,ZONE-2,119,1
ZONE-4:RACK-2:264,DIG-5734-B62-185,RACK-2,ZONE-4,78,1
ZONE-1:RACK-10:848,ANT-5735-B75-789,RACK-10,ZONE-1,123,1
ZONE-4:RACK-2:335,VIT-5736-B39-285,RACK-2,ZONE-4,67,1
ZONE-3:RACK-7:909,TOP-5737-B45-854,RACK-7,ZONE-3,68,1
ZONE-1:RACK-10:354,ANT-5738-B12-295,RACK-10,ZONE-1,195,1
ZONE-4:RACK-2:482,SUP-5739-B81-434,RACK-2,ZONE-4,86,1
ZONE-4:RACK-3:854,DEW-5740-B52-795,RACK-3,ZONE-4,143,1
ZONE-1:RACK-1:351,ANT-5741-B20-295,RACK-1,ZONE-1,162,1
ZONE-4:RACK-3:234,DIG-5742-B22-185,RACK-3,ZONE-4,170,1
ZONE-4:RACK-3:855,DEW-5743-B55-795,RACK-3,ZONE-4,98,1
ZONE-4:RACK-3:343,VIT-5744-B97-285,RACK-3,ZONE-4,178,1
ZONE-1:RACK-1:352,ANT-5745-B32-295,RACK-1,ZONE-1,76,1
ZONE-4:RACK-3:856,DEW-5746-B57-795,RACK-3,ZONE-4,167,1
ZONE-3:RACK-7:910,TOP-5747-B73-854,RACK-7,ZONE-3,103,1
ZONE-2:RACK-10:443,IMM-5748-B74-384,RACK-10,ZONE-2,111,1
ZONE-4:RACK-4:346,VIT-5749-B50-285,RACK-4,ZONE-4,135,1
ZONE-4:RACK-4:850,DEW-5750-B50-795,RACK-4,ZONE-4,59,1
ZONE-4:RACK-4:851,DEW-5751-B95-795,RACK-4,ZONE-4,140,1
ZONE-4:RACK-4:243,DIG-5752-B89-185,RACK-4,ZONE-4,65,1
ZONE-4:RACK-4:244,DIG-5753-B41-185,RACK-4,ZONE-4,160,1
ZONE-1:RACK-1:853,ANT-5754-B13-789,RACK-1,ZONE-1,117,1
ZONE-4:RACK-5:491,SUP-5755-B70-434,RACK-5,ZONE-4,177,1
ZONE-4:RACK-5:328,VIT-5756-B57-285,RACK-5,ZONE-4,149,1
ZONE-1:RACK-1:854,ANT-5757-B66-789,RACK-1,ZONE-1,156,1
ZONE-3:RACK-7:911,TOP-5758-B69-854,RACK-7,ZONE-3,172,1
ZONE-2:RACK-1:444,IMM-5759-B75-384,RACK-1,ZONE-2,141,1
ZONE-4:RACK-5:860,DEW-5760-B51-795,RACK-5,ZONE-4,60,1
ZONE-1:RACK-1:353,ANT-5761-B18-295,RACK-1,ZONE-1,88,1
ZONE-1:RACK-2:848,ANT-5762-B11-789,RACK-2,ZONE-1,95,1
ZONE-4:RACK-5:329,VIT-5763-B90-285,RACK-5,ZONE-4,187,1
ZONE-4:RACK-5:861,DEW-5764-B53-795,RACK-5,ZONE-4,154,1
ZONE-4:RACK-6:341,VIT-5765-B72-285,RACK-6,ZONE-4,110,1
ZONE-4:RACK-6:342,VIT-5766-B33-285,RACK-6,ZONE-4,142,1
ZONE-1:RACK-2:849,ANT-5767-B91-789,RACK-2,ZONE-1,116,1
ZONE-4:RACK-6:493,SUP-5768-B83-434,RACK-6,ZONE-4,169,1
ZONE-1:RACK-2:850,ANT-5769-B51-789,RACK-2,ZONE-1,195,1
ZONE-4:RACK-6:343,VIT-5770-B40-285,RACK-6,ZONE-4,50,1
ZONE-4:RACK-6:494,SUP-5771-B75-434,RACK-6,ZONE-4,75,1
ZONE-2:RACK-1:445,IMM-5772-B41-384,RACK-1,ZONE-2,110,1
ZONE-1:RACK-2:851,ANT-5773-B42-789,RACK-2,ZONE-1,149,1
ZONE-4:RACK-7:341,VIT-5774-B23-285,RACK-7,ZONE-4,160,1
ZONE-1:RACK-2:852,ANT-5775-B75-789,RACK-2,ZONE-1,114,1
ZONE-4:RACK-7:342,VIT-5776-B54-285,RACK-7,ZONE-4,102,1
ZONE-4:RACK-7:851,DEW-5777-B29-795,RACK-7,ZONE-4,165,1
ZONE-1:RACK-3:835,ANT-5778-B16-789,RACK-3,ZONE-1,69,1
ZONE-1:RACK-3:836,ANT-5779-B54-789,RACK-3,ZONE-1,68,1
ZONE-4:RACK-7:491,SUP-5780-B49-434,RACK-7,ZONE-4,186,1
ZONE-3:RACK-7:912,TOP-5781-B16-854,RACK-7,ZONE-3,95,1
ZONE-4:RACK-7:251,DIG-5782-B12-185,RACK-7,ZONE-4,117,1
ZONE-4:RACK-8:507,SUP-5783-B76-434,RACK-8,ZONE-4,174,1
ZONE-1:RACK-3:369,ANT-5784-B82-295,RACK-3,ZONE-1,115,1
ZONE-4:RACK-8:246,DIG-5785-B78-185,RACK-8,ZONE-4,196,1
ZONE-4:RACK-8:847,DEW-5786-B60-795,RACK-8,ZONE-4,163,1
ZONE-4:RACK-8:848,DEW-5787-B96-795,RACK-8,ZONE-4,72,1
ZONE-4:RACK-8:247,DIG-5788-B18-185,RACK-8,ZONE-4,122,1
ZONE-4:RACK-9:860,DEW-5789-B13-795,RACK-9,ZONE-4,198,1
ZONE-1:RACK-3:837,ANT-5790-B17-789,RACK-3,ZONE-1,180,1
ZONE-4:RACK-9:235,DIG-5791-B99-185,RACK-9,ZONE-4,94,1
ZONE-4:RACK-9:492,SUP-5792-B20-434,RACK-9,ZONE-4,79,1
ZONE-1:RACK-3:838,ANT-5793-B36-789,RACK-3,ZONE-1,125,1
ZONE-1:RACK-4:844,ANT-5794-B98-789,RACK-4,ZONE-1,145,1
ZONE-2:RACK-1:446,IMM-5795-B72-384,RACK-1,ZONE-2,92,1
ZONE-1:RACK-4:360,ANT-5796-B37-295,RACK-4,ZONE-1,193,1
ZONE-1:RACK-4:361,ANT-5797-B60-295,RACK-4,ZONE-1,50,1
ZONE-4:RACK-9:493,SUP-5798-B77-434,RACK-9,ZONE-4,124,1
ZONE-4:RACK-9:236,DIG-5799-B60-185,RACK-9,ZONE-4,114,1
ZONE-2:RACK-1:447,IMM-5800-B28-384,RACK-1,ZONE-2,67,1
ZONE-4:RACK-10:846,DEW-5801-B73-795,RACK-10,ZONE-4,161,1
ZONE-4:RACK-10:847,DEW-5802-B99-795,RACK-10,ZONE-4,94,1
ZONE-4:RACK-10:495,SUP-5803-B73-434,RACK-10,ZONE-4,63,1
ZONE-3:RACK-7:913,TOP-5804-B59-854,RACK-7,ZONE-3,120,1
ZONE-4:RACK-10:348,VIT-5805-B62-285,RACK-10,ZONE-4,64,1
ZONE-4:RACK-10:848,DEW-5806-B56-795,RACK-10,ZONE-4,145,1
ZONE-4:RACK-1:489,SUP-5807-B14-434,RACK-1,ZONE-4,139,1
ZONE-4:RACK-1:331,VIT-5808-B35-285,RACK-1,ZONE-4,98,1
ZONE-3:RACK-8:909,TOP-5809-B81-854,RACK-8,ZONE-3,196,1
ZONE-4:RACK-1:332,VIT-5810-B16-285,RACK-1,ZONE-4,181,1
ZONE-4:RACK-1:333,VIT-5811-B49-285,RACK-1,ZONE-4,196,1
ZONE-1:RACK-4:362,ANT-5812-B88-295,RACK-4,ZONE-1,192,1
ZONE-2:RACK-1:448,IMM-5813-B93-384,RACK-1,ZONE-2,73,1
ZONE-3:RACK-8:910,TOP-5814-B62-854,RACK-8,ZONE-3,81,1
ZONE-4:RACK-1:334,VIT-5815-B93-285,RACK-1,ZONE-4,114,1
ZONE-1:RACK-4:845,ANT-5816-B83-789,RACK-4,ZONE-1,68,1
ZONE-4:RACK-2:265,DIG-5817-B84-185,RACK-2,ZONE-4,197,1
ZONE-3:RACK-8:911,TOP-5818-B98-854,RACK-8,ZONE-3,188,1
ZONE-2:RACK-2:444,IMM-5819-B18-384,RACK-2,ZONE-2,71,1
ZONE-3:RACK-8:912,TOP-5820-B26-854,RACK-8,ZONE-3,66,1
ZONE-4:RACK-2:336,VIT-5821-B87-285,RACK-2,ZONE-4,86,1
ZONE-4:RACK-2:337,VIT-5822-B21-285,RACK-2,ZONE-4,188,1
ZONE-1:RACK-5:849,ANT-5823-B96-789,RACK-5,ZONE-1,101,1
ZONE-2:RACK-2:445,IMM-5824-B53-384,RACK-2,ZONE-2,87,1
ZONE-3:RACK-8:913,TOP-5825-B87-854,RACK-8,ZONE-3,111,1
ZONE-2:RACK-2:446,IMM-5826-B78-384,RACK-2,ZONE-2,175,1
ZONE-3:RACK-9:909,TOP-5827-B34-854,RACK-9,ZONE-3,154,1
ZONE-3:RACK-9:910,TOP-5828-B28-854,RACK-9,ZONE-3,78,1
ZONE-4:RACK-2:338,VIT-5829-B77-285,RACK-2,ZONE-4,156,1
ZONE-1:RACK-5:850,ANT-5830-B70-789,RACK-5,ZONE-1,137,1
ZONE-4:RACK-2:266,DIG-5831-B12-185,RACK-2,ZONE-4,165,1
ZONE-4:RACK-3:503,SUP-5832-B37-434,RACK-3,ZONE-4,91,1
ZONE-4:RACK-3:344,VIT-5833-B65-285,RACK-3,ZONE-4,177,1
ZONE-3:RACK-9:911,TOP-5834-B55-854,RACK-9,ZONE-3,55,1
ZONE-1:RACK-5:355,ANT-5835-B47-295,RACK-5,ZONE-1,185,1
ZONE-4:RACK-3:345,VIT-5836-B65-285,RACK-3,ZONE-4,91,1
ZONE-2:RACK-2:447,IMM-5837-B54-384,RACK-2,ZONE-2,182,1
ZONE-2:RACK-2:448,IMM-5838-B97-384,RACK-2,ZONE-2,139,1
ZONE-3:RACK-9:912,TOP-5839-B31-854,RACK-9,ZONE-3,139,1
ZONE-4:RACK-3:504,SUP-5840-B12-434,RACK-3,ZONE-4,190,1
ZONE-4:RACK-3:346,VIT-5841-B77-285,RACK-3,ZONE-4,195,1
ZONE-4:RACK-4:347,VIT-5842-B70-285,RACK-4,ZONE-4,183,1
ZONE-4:RACK-4:348,VIT-5843-B23-285,RACK-4,ZONE-4,148,1
ZONE-1:RACK-5:851,ANT-5844-B49-789,RACK-5,ZONE-1,187,1
ZONE-4:RACK-4:349,VIT-5845-B99-285,RACK-4,ZONE-4,138,1
ZONE-1:RACK-5:852,ANT-5846-B24-789,RACK-5,ZONE-1,51,1
ZONE-4:RACK-4:350,VIT-5847-B75-285,RACK-4,ZONE-4,65,1
ZONE-4:RACK-4:351,VIT-5848-B87-285,RACK-4,ZONE-4,127,1
ZONE-1:RACK-6:362,ANT-5849-B88-295,RACK-6,ZONE-1,189,1
ZONE-3:RACK-9:913,TOP-5850-B49-854,RACK-9,ZONE-3,79,1
ZONE-4:RACK-5:330,VIT-5851-B50-285,RACK-5,ZONE-4,178,1
ZONE-4:RACK-5:331,VIT-5852-B91-285,RACK-5,ZONE-4,145,1
ZONE-4:RACK-5:332,VIT-5853-B51-285,RACK-5,ZONE-4,134,1
ZONE-1:RACK-6:842,ANT-5854-B90-789,RACK-6,ZONE-1,67,1
ZONE-2:RACK-3:444,IMM-5855-B17-384,RACK-3,ZONE-2,90,1
ZONE-1:RACK-6:363,ANT-5856-B57-295,RACK-6,ZONE-1,97,1
ZONE-4:RACK-5:333,VIT-5857-B15-285,RACK-5,ZONE-4,109,1
ZONE-2:RACK-3:445,IMM-5858-B81-384,RACK-3,ZONE-2,138,1
ZONE-4:RACK-5:255,DIG-5859-B70-185,RACK-5,ZONE-4,68,1
ZONE-4:RACK-6:251,DIG-5860-B71-185,RACK-6,ZONE-4,104,1
ZONE-4:RACK-6:495,SUP-5861-B47-434,RACK-6,ZONE-4,50,1
ZONE-2:RACK-3:446,IMM-5862-B26-384,RACK-3,ZONE-2,157,1
ZONE-4:RACK-6:849,DEW-5863-B36-795,RACK-6,ZONE-4,148,1
ZONE-3:RACK-10:909,TOP-5864-B43-854,RACK-10,ZONE-3,155,1
ZONE-1:RACK-6:364,ANT-5865-B85-295,RACK-6,ZONE-1,113,1
ZONE-4:RACK-6:344,VIT-5866-B91-285,RACK-6,ZONE-4,101,1
ZONE-4:RACK-6:252,DIG-5867-B71-185,RACK-6,ZONE-4,163,1
ZONE-4:RACK-7:252,DIG-5868-B56-185,RACK-7,ZONE-4,134,1
ZONE-1:RACK-6:843,ANT-5869-B40-789,RACK-6,ZONE-1,83,1
ZONE-4:RACK-7:343,VIT-5870-B26-285,RACK-7,ZONE-4,90,1
ZONE-1:RACK-7:357,ANT-5871-B71-295,RACK-7,ZONE-1,121,1
ZONE-1:RACK-7:358,ANT-5872-B85-295,RACK-7,ZONE-1,140,1
ZONE-1:RACK-7:847,ANT-5873-B41-789,RACK-7,ZONE-1,141,1
ZONE-3:RACK-10:910,TOP-5874-B64-854,RACK-10,ZONE-3,68,1
ZONE-4:RACK-7:344,VIT-5875-B62-285,RACK-7,ZONE-4,192,1
ZONE-4:RACK-7:345,VIT-5876-B92-285,RACK-7,ZONE-4,121,1
ZONE-4:RACK-7:346,VIT-5877-B15-285,RACK-7,ZONE-4,151,1
ZONE-4:RACK-8:248,DIG-5878-B99-185,RACK-8,ZONE-4,172,1
ZONE-4:RACK-8:508,SUP-5879-B93-434,RACK-8,ZONE-4,167,1
ZONE-3:RACK-10:911,TOP-5880-B83-854,RACK-10,ZONE-3,123,1
ZONE-2:RACK-3:447,IMM-5881-B24-384,RACK-3,ZONE-2,166,1
ZONE-4:RACK-8:249,DIG-5882-B43-185,RACK-8,ZONE-4,72,1
ZONE-4:RACK-8:334,VIT-5883-B85-285,RACK-8,ZONE-4,53,1
ZONE-3:RACK-10:912,TOP-5884-B17-854,RACK-10,ZONE-3,81,1
ZONE-4:RACK-8:335,VIT-5885-B77-285,RACK-8,ZONE-4,69,1
ZONE-4:RACK-9:494,SUP-5886-B92-434,RACK-9,ZONE-4,184,1
ZONE-4:RACK-9:237,DIG-5887-B33-185,RACK-9,ZONE-4,87,1
ZONE-1:RACK-7:848,ANT-5888-B33-789,RACK-7,ZONE-1,181,1
ZONE-4:RACK-9:347,VIT-5889-B18-285,RACK-9,ZONE-4,56,1
ZONE-4:RACK-9:348,VIT-5890-B45-285,RACK-9,ZONE-4,76,1
ZONE-2:RACK-3:448,IMM-5891-B52-384,RACK-3,ZONE-2,54,1
ZONE-4:RACK-9:861,DEW-5892-B13-795,RACK-9,ZONE-4,125,1
ZONE-1:RACK-7:359,ANT-5893-B43-295,RACK-7,ZONE-1,88,1
ZONE-4:RACK-10:349,VIT-5894-B51-285,RACK-10,ZONE-4,90,1
ZONE-1:RACK-8:846,ANT-5895-B58-789,RACK-8,ZONE-1,92,1
ZONE-4:RACK-10:245,DIG-5896-B41-185,RACK-10,ZONE-4,181,1
ZONE-1:RACK-8:847,ANT-5897-B99-789,RACK-8,ZONE-1,76,1
ZONE-3:RACK-10:913,TOP-5898-B34-854,RACK-10,ZONE-3,191,1
ZONE-3:RACK-1:914,TOP-5899-B39-854,RACK-1,ZONE-3,194,1
ZONE-4:RACK-10:246,DIG-5900-B38-185,RACK-10,ZONE-4,70,1
ZONE-2:RACK-4:444,IMM-5901-B83-384,RACK-4,ZONE-2,83,1
ZONE-1:RACK-8:358,ANT-5902-B73-295,RACK-8,ZONE-1,90,1
ZONE-2:RACK-4:445,IMM-5903-B52-384,RACK-4,ZONE-2,77,1
ZONE-4:RACK-10:247,DIG-5904-B85-185,RACK-10,ZONE-4,99,1
ZONE-4:RACK-10:496,SUP-5905-B37-434,RACK-10,ZONE-4,173,1
ZONE-2:RACK-4:446,IMM-5906-B36-384,RACK-4,ZONE-2,103,1
ZONE-1:RACK-8:848,ANT-5907-B77-789,RACK-8,ZONE-1,139,1
ZONE-1:RACK-8:849,ANT-5908-B70-789,RACK-8,ZONE-1,175,1
ZONE-2:RACK-4:447,IMM-5909-B62-384,RACK-4,ZONE-2,85,1
ZONE-1:RACK-9:852,ANT-5910-B96-789,RACK-9,ZONE-1,112,1
ZONE-1:RACK-9:352,ANT-5911-B52-295,RACK-9,ZONE-1,128,1
ZONE-4:RACK-1:335,VIT-5912-B10-285,RACK-1,ZONE-4,160,1
ZONE-4:RACK-1:266,DIG-5913-B54-185,RACK-1,ZONE-4,101,1
ZONE-2:RACK-4:448,IMM-5914-B54-384,RACK-4,ZONE-2,152,1
ZONE-4:RACK-1:336,VIT-5915-B24-285,RACK-1,ZONE-4,58,1
ZONE-4:RACK-1:490,SUP-5916-B25-434,RACK-1,ZONE-4,138,1
ZONE-4:RACK-1:337,VIT-5917-B15-285,RACK-1,ZONE-4,199,1
ZONE-4:RACK-2:267,DIG-5918-B61-185,RACK-2,ZONE-4,111,1
ZONE-2:RACK-5:444,IMM-5919-B42-384,RACK-5,ZONE-2,86,1
ZONE-4:RACK-2:855,DEW-5920-B38-795,RACK-2,ZONE-4,142,1
ZONE-4:RACK-2:339,VIT-5921-B31-285,RACK-2,ZONE-4,70,1
ZONE-1:RACK-9:353,ANT-5922-B82-295,RACK-9,ZONE-1,123,1
ZONE-2:RACK-5:445,IMM-5923-B33-384,RACK-5,ZONE-2,59,1
ZONE-1:RACK-9:354,ANT-5924-B26-295,RACK-9,ZONE-1,112,1
ZONE-4:RACK-2:483,SUP-5925-B62-434,RACK-2,ZONE-4,87,1
ZONE-3:RACK-1:915,TOP-5926-B79-854,RACK-1,ZONE-3,177,1
ZONE-4:RACK-2:856,DEW-5927-B78-795,RACK-2,ZONE-4,60,1
ZONE-4:RACK-3:857,DEW-5928-B26-795,RACK-3,ZONE-4,135,1
ZONE-1:RACK-9:853,ANT-5929-B97-789,RACK-9,ZONE-1,79,1
ZONE-4:RACK-3:235,DIG-5930-B73-185,RACK-3,ZONE-4,164,1
ZONE-4:RACK-3:347,VIT-5931-B52-285,RACK-3,ZONE-4,173,1
ZONE-3:RACK-1:916,TOP-5932-B67-854,RACK-1,ZONE-3,188,1
ZONE-3:RACK-1:917,TOP-5933-B68-854,RACK-1,ZONE-3,183,1
ZONE-3:RACK-1:918,TOP-5934-B38-854,RACK-1,ZONE-3,90,1
ZONE-4:RACK-3:505,SUP-5935-B68-434,RACK-3,ZONE-4,122,1
ZONE-4:RACK-3:348,VIT-5936-B12-285,RACK-3,ZONE-4,60,1
ZONE-2:RACK-5:446,IMM-5937-B34-384,RACK-5,ZONE-2,161,1
