Event_ID,Assignment_ID,Dispatch_Date,Vehicle_ID,Delivery_Status,Is_Damaged,Delay_Reason,Event_Type,Event_Date
DSP-04913,ZONE-3::RACK-1::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-06
DSP-04914,ZONE-2::RACK-4::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-05
DSP-04915,ZONE-3::RACK-1::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-04916,ZONE-3::RACK-1::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-04917,ZONE-3::RACK-2::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
DSP-04918,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Weather,Delayed,2025-07-05
DSP-04919,ZONE-2::RACK-5::384::GJ08X1309,2025-07-09 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-09
DSP-04920,ZONE-3::RACK-2::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Operator Error,Delayed,2025-07-07
DSP-04921,ZONE-3::RACK-2::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delayed,0,Traffic,Delayed,2025-07-06
DSP-04922,ZONE-1::RACK-9::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,1,Depot Overflow,Delayed,2025-07-04
DSP-04923,ZONE-2::RACK-5::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Depot Overflow,Delayed,2025-07-06
DSP-04924,ZONE-1::RACK-9::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-04925,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,1,Operator Error,Delayed,2025-07-04
DSP-04926,ZONE-3::RACK-3::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-07
DSP-04927,ZONE-3::RACK-3::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,1,Weather,Delayed,2025-07-05
DSP-04928,ZONE-3::RACK-3::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-04929,ZONE-1::RACK-9::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-04930,ZONE-3::RACK-3::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-04931,ZONE-3::RACK-3::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-04932,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-04933,ZONE-3::RACK-4::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delayed,0,Depot Overflow,Delayed,2025-07-06
DSP-04934,ZONE-3::RACK-4::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-07
DSP-04935,ZONE-3::RACK-4::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-03
DSP-04936,ZONE-3::RACK-4::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-08
DSP-04937,ZONE-2::RACK-5::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-08
DSP-04938,ZONE-1::RACK-10::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-04939,ZONE-3::RACK-5::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-06
DSP-04940,ZONE-3::RACK-5::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-04941,ZONE-1::RACK-10::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,1,Traffic,Delayed,2025-07-04
DSP-04942,ZONE-3::RACK-5::854::GJ19X2606,2025-07-09 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-09
DSP-04943,ZONE-3::RACK-5::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-03
DSP-04944,ZONE-3::RACK-5::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-04945,ZONE-1::RACK-10::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-04946,ZONE-3::RACK-6::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-04947,ZONE-3::RACK-6::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-04948,ZONE-3::RACK-6::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-06
DSP-04949,ZONE-1::RACK-10::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-04950,ZONE-3::RACK-6::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-04951,ZONE-1::RACK-10::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,1,Logistics,Delayed,2025-07-04
DSP-04952,ZONE-3::RACK-6::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-04953,ZONE-2::RACK-5::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-04
DSP-04954,ZONE-3::RACK-7::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-04955,ZONE-3::RACK-7::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-04
DSP-04956,ZONE-3::RACK-7::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-03
DSP-04957,ZONE-3::RACK-7::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-04
DSP-04958,ZONE-3::RACK-7::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-04959,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-04960,ZONE-3::RACK-8::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-07
DSP-04961,ZONE-1::RACK-1::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-04962,ZONE-3::RACK-8::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-07
DSP-04963,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-04964,ZONE-1::RACK-1::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-04965,ZONE-3::RACK-8::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-04966,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-04967,ZONE-1::RACK-1::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-03
DSP-04968,ZONE-3::RACK-9::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-03
DSP-04969,ZONE-3::RACK-9::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-04970,ZONE-2::RACK-5::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-06
DSP-04971,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,1,Weather,Delayed,2025-07-04
DSP-04972,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-04973,ZONE-3::RACK-9::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delayed,0,Logistics,Delayed,2025-07-06
DSP-04974,ZONE-3::RACK-10::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-04975,ZONE-3::RACK-10::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-04976,ZONE-3::RACK-10::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
DSP-04977,ZONE-3::RACK-10::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-03
DSP-04978,ZONE-1::RACK-1::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-03
DSP-04979,ZONE-3::RACK-10::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-04980,ZONE-1::RACK-2::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-04981,ZONE-3::RACK-1::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delayed,0,Depot Overflow,Delayed,2025-07-08
DSP-04982,ZONE-3::RACK-1::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-04983,ZONE-3::RACK-1::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-04984,ZONE-2::RACK-6::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-08
DSP-04985,ZONE-2::RACK-6::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-04986,ZONE-1::RACK-2::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Logistics,Delayed,2025-07-04
DSP-04987,ZONE-3::RACK-1::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-08
DSP-04988,ZONE-3::RACK-1::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-07
DSP-04989,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-04990,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-04
DSP-04991,ZONE-1::RACK-2::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-04992,ZONE-2::RACK-6::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Logistics,Delayed,2025-07-06
DSP-04993,ZONE-3::RACK-2::185::GJ30X1043,2025-07-09 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-09
DSP-04994,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-04
DSP-04995,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-04
DSP-04996,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-05
DSP-04997,ZONE-3::RACK-3::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-04998,ZONE-3::RACK-3::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-04999,ZONE-1::RACK-2::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-05000,ZONE-1::RACK-2::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-05001,ZONE-1::RACK-3::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-05002,ZONE-2::RACK-6::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-05003,ZONE-3::RACK-3::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-05004,ZONE-3::RACK-3::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-03
DSP-05005,ZONE-2::RACK-6::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-06
DSP-05006,ZONE-3::RACK-4::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-06
DSP-05007,ZONE-3::RACK-4::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-06
DSP-05008,ZONE-2::RACK-7::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-08
DSP-05009,ZONE-1::RACK-3::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-05
DSP-05010,ZONE-2::RACK-7::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-05011,ZONE-3::RACK-4::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-05012,ZONE-3::RACK-4::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-06
DSP-05013,ZONE-3::RACK-4::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-05014,ZONE-2::RACK-7::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-07
DSP-05015,ZONE-1::RACK-3::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-04
DSP-05016,ZONE-1::RACK-3::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-05017,ZONE-3::RACK-5::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-05018,ZONE-2::RACK-7::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,0,Depot Overflow,Delayed,2025-07-05
DSP-05019,ZONE-3::RACK-5::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-03
DSP-05020,ZONE-1::RACK-3::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-05021,ZONE-3::RACK-5::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-05
DSP-05022,ZONE-3::RACK-5::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-05023,ZONE-3::RACK-5::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-07
DSP-05024,ZONE-3::RACK-6::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-06
DSP-05025,ZONE-3::RACK-6::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-05026,ZONE-1::RACK-4::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05027,ZONE-3::RACK-6::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-05028,ZONE-3::RACK-6::795::GJ22X4240,2025-07-10 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-10
DSP-05029,ZONE-1::RACK-4::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-06
DSP-05030,ZONE-3::RACK-6::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-03
DSP-05031,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-05032,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-05033,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,1,Traffic,Delayed,2025-07-05
DSP-05034,ZONE-3::RACK-7::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-07
DSP-05035,ZONE-2::RACK-7::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Weather,Delayed,2025-07-06
DSP-05036,ZONE-1::RACK-4::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delayed,1,Logistics,Delayed,2025-07-07
DSP-05037,ZONE-2::RACK-8::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-06
DSP-05038,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-05039,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-05040,ZONE-3::RACK-8::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-05041,ZONE-1::RACK-4::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-05
DSP-05042,ZONE-2::RACK-8::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-05043,ZONE-3::RACK-8::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,1,Depot Overflow,Delayed,2025-07-05
DSP-05044,ZONE-3::RACK-8::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-06
DSP-05045,ZONE-1::RACK-4::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-05046,ZONE-2::RACK-8::384::GJ08X1309,2025-07-09 00:00:00,GJ08X1309,Delayed,0,Operator Error,Delayed,2025-07-09
DSP-05047,ZONE-3::RACK-8::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-05048,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-05049,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-05050,ZONE-3::RACK-9::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-03
DSP-05051,ZONE-2::RACK-8::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-06
DSP-05052,ZONE-3::RACK-9::854::GJ19X2606,2025-07-09 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-09
DSP-05053,ZONE-1::RACK-5::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-06
DSP-05054,ZONE-3::RACK-9::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-04
DSP-05055,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Operator Error,Delayed,2025-07-05
DSP-05056,ZONE-3::RACK-10::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-03
DSP-05057,ZONE-1::RACK-5::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-04
DSP-05058,ZONE-3::RACK-10::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delayed,1,Operator Error,Delayed,2025-07-06
DSP-05059,ZONE-3::RACK-10::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-04
DSP-05060,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-05
DSP-05061,ZONE-3::RACK-1::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-07
DSP-05062,ZONE-3::RACK-1::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-05063,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-05064,ZONE-3::RACK-1::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-05065,ZONE-3::RACK-1::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05066,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05067,ZONE-3::RACK-2::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-03
DSP-05068,ZONE-3::RACK-2::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-03
DSP-05069,ZONE-3::RACK-2::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-05070,ZONE-2::RACK-8::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,1,Logistics,Delayed,2025-07-05
DSP-05071,ZONE-1::RACK-5::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05072,ZONE-2::RACK-9::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-05073,ZONE-2::RACK-9::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-05074,ZONE-1::RACK-5::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-03
DSP-05075,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05076,ZONE-3::RACK-3::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-05077,ZONE-2::RACK-9::384::GJ08X1309,2025-07-09 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-09
DSP-05078,ZONE-3::RACK-3::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05079,ZONE-3::RACK-3::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-05
DSP-05080,ZONE-3::RACK-3::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-05081,ZONE-1::RACK-5::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-05082,ZONE-3::RACK-3::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-04
DSP-05083,ZONE-3::RACK-4::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-07
DSP-05084,ZONE-3::RACK-4::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-05085,ZONE-3::RACK-4::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-04
DSP-05086,ZONE-3::RACK-4::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05087,ZONE-1::RACK-6::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-04
DSP-05088,ZONE-2::RACK-9::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Weather,Delayed,2025-07-06
DSP-05089,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-05090,ZONE-3::RACK-5::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delayed,0,Logistics,Delayed,2025-07-04
DSP-05091,ZONE-3::RACK-5::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
DSP-05092,ZONE-3::RACK-5::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-05093,ZONE-1::RACK-6::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-04
DSP-05094,ZONE-3::RACK-5::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-05095,ZONE-3::RACK-5::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-08
DSP-05096,ZONE-3::RACK-6::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-05097,ZONE-3::RACK-6::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-05098,ZONE-3::RACK-6::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-04
DSP-05099,ZONE-1::RACK-6::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05100,ZONE-3::RACK-6::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05101,ZONE-3::RACK-6::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-05102,ZONE-1::RACK-6::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-05103,ZONE-3::RACK-7::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-06
DSP-05104,ZONE-1::RACK-6::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05105,ZONE-3::RACK-7::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-05106,ZONE-3::RACK-7::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-07
