Event_ID,Product_ID,Zone,Rack_Location,Stored_Quantity,FIFO_Flag,Event_Type,Event_Date
INV-04757,ANT-5757-B66-789,ZONE-1,RACK-1,156,1,Stored,2025-07-03
INV-04758,TOP-5758-B69-854,ZONE-3,RACK-7,172,1,Stored,2025-07-03
INV-04759,IMM-5759-B75-384,ZONE-2,RACK-1,141,1,Stored,2025-07-03
INV-04760,DEW-5760-B51-795,ZONE-4,RACK-5,60,1,Stored,2025-07-03
INV-04761,ANT-5761-B18-295,ZONE-1,RACK-1,88,1,Stored,2025-07-03
INV-04762,ANT-5762-B11-789,ZONE-1,RACK-2,95,1,Stored,2025-07-03
INV-04763,VIT-5763-B90-285,ZONE-4,RACK-5,187,1,Stored,2025-07-03
INV-04764,DEW-5764-B53-795,ZONE-4,RACK-5,154,1,Stored,2025-07-03
INV-04765,VIT-5765-B72-285,ZONE-4,RACK-6,110,1,Stored,2025-07-03
INV-04766,VIT-5766-B33-285,ZONE-4,RACK-6,142,1,Stored,2025-07-03
INV-04767,ANT-5767-B91-789,ZONE-1,RACK-2,116,1,Stored,2025-07-03
INV-04768,SUP-5768-B83-434,ZONE-4,RACK-6,169,1,Stored,2025-07-03
INV-04769,ANT-5769-B51-789,ZONE-1,RACK-2,195,1,Stored,2025-07-03
INV-04770,VIT-5770-B40-285,ZONE-4,RACK-6,50,1,Stored,2025-07-03
INV-04771,SUP-5771-B75-434,ZONE-4,RACK-6,75,1,Stored,2025-07-03
INV-04772,IMM-5772-B41-384,ZONE-2,RACK-1,110,1,Stored,2025-07-03
INV-04773,ANT-5773-B42-789,ZONE-1,RACK-2,149,1,Stored,2025-07-03
INV-04774,VIT-5774-B23-285,ZONE-4,RACK-7,160,1,Stored,2025-07-03
INV-04775,ANT-5775-B75-789,ZONE-1,RACK-2,114,1,Stored,2025-07-03
INV-04776,VIT-5776-B54-285,ZONE-4,RACK-7,102,1,Stored,2025-07-03
INV-04777,DEW-5777-B29-795,ZONE-4,RACK-7,165,1,Stored,2025-07-03
INV-04778,ANT-5778-B16-789,ZONE-1,RACK-3,69,1,Stored,2025-07-03
INV-04779,ANT-5779-B54-789,ZONE-1,RACK-3,68,1,Stored,2025-07-03
INV-04780,SUP-5780-B49-434,ZONE-4,RACK-7,186,1,Stored,2025-07-03
INV-04781,TOP-5781-B16-854,ZONE-3,RACK-7,95,1,Stored,2025-07-03
INV-04782,DIG-5782-B12-185,ZONE-4,RACK-7,117,1,Stored,2025-07-03
INV-04783,SUP-5783-B76-434,ZONE-4,RACK-8,174,1,Stored,2025-07-03
INV-04784,ANT-5784-B82-295,ZONE-1,RACK-3,115,1,Stored,2025-07-03
INV-04785,DIG-5785-B78-185,ZONE-4,RACK-8,196,1,Stored,2025-07-03
INV-04786,DEW-5786-B60-795,ZONE-4,RACK-8,163,1,Stored,2025-07-03
INV-04787,DEW-5787-B96-795,ZONE-4,RACK-8,72,1,Stored,2025-07-03
INV-04788,DIG-5788-B18-185,ZONE-4,RACK-8,122,1,Stored,2025-07-03
INV-04789,DEW-5789-B13-795,ZONE-4,RACK-9,198,1,Stored,2025-07-03
INV-04790,ANT-5790-B17-789,ZONE-1,RACK-3,180,1,Stored,2025-07-03
INV-04791,DIG-5791-B99-185,ZONE-4,RACK-9,94,1,Stored,2025-07-03
INV-04792,SUP-5792-B20-434,ZONE-4,RACK-9,79,1,Stored,2025-07-03
INV-04793,ANT-5793-B36-789,ZONE-1,RACK-3,125,1,Stored,2025-07-03
INV-04794,ANT-5794-B98-789,ZONE-1,RACK-4,145,1,Stored,2025-07-03
INV-04795,IMM-5795-B72-384,ZONE-2,RACK-1,92,1,Stored,2025-07-03
INV-04796,ANT-5796-B37-295,ZONE-1,RACK-4,193,1,Stored,2025-07-03
INV-04797,ANT-5797-B60-295,ZONE-1,RACK-4,50,1,Stored,2025-07-03
INV-04798,SUP-5798-B77-434,ZONE-4,RACK-9,124,1,Stored,2025-07-03
INV-04799,DIG-5799-B60-185,ZONE-4,RACK-9,114,1,Stored,2025-07-03
INV-04800,IMM-5800-B28-384,ZONE-2,RACK-1,67,1,Stored,2025-07-03
INV-04801,DEW-5801-B73-795,ZONE-4,RACK-10,161,1,Stored,2025-07-03
INV-04802,DEW-5802-B99-795,ZONE-4,RACK-10,94,1,Stored,2025-07-03
INV-04803,SUP-5803-B73-434,ZONE-4,RACK-10,63,1,Stored,2025-07-03
INV-04804,TOP-5804-B59-854,ZONE-3,RACK-7,120,1,Stored,2025-07-03
INV-04805,VIT-5805-B62-285,ZONE-4,RACK-10,64,1,Stored,2025-07-03
INV-04806,DEW-5806-B56-795,ZONE-4,RACK-10,145,1,Stored,2025-07-03
INV-04807,SUP-5807-B14-434,ZONE-4,RACK-1,139,1,Stored,2025-07-03
INV-04808,VIT-5808-B35-285,ZONE-4,RACK-1,98,1,Stored,2025-07-03
INV-04809,TOP-5809-B81-854,ZONE-3,RACK-8,196,1,Stored,2025-07-03
INV-04810,VIT-5810-B16-285,ZONE-4,RACK-1,181,1,Stored,2025-07-03
INV-04811,VIT-5811-B49-285,ZONE-4,RACK-1,196,1,Stored,2025-07-03
INV-04812,ANT-5812-B88-295,ZONE-1,RACK-4,192,1,Stored,2025-07-03
INV-04813,IMM-5813-B93-384,ZONE-2,RACK-1,73,1,Stored,2025-07-03
INV-04814,TOP-5814-B62-854,ZONE-3,RACK-8,81,1,Stored,2025-07-03
INV-04815,VIT-5815-B93-285,ZONE-4,RACK-1,114,1,Stored,2025-07-03
INV-04816,ANT-5816-B83-789,ZONE-1,RACK-4,68,1,Stored,2025-07-03
INV-04817,DIG-5817-B84-185,ZONE-4,RACK-2,197,1,Stored,2025-07-03
INV-04818,TOP-5818-B98-854,ZONE-3,RACK-8,188,1,Stored,2025-07-03
INV-04819,IMM-5819-B18-384,ZONE-2,RACK-2,71,1,Stored,2025-07-03
INV-04820,TOP-5820-B26-854,ZONE-3,RACK-8,66,1,Stored,2025-07-03
INV-04821,VIT-5821-B87-285,ZONE-4,RACK-2,86,1,Stored,2025-07-03
INV-04822,VIT-5822-B21-285,ZONE-4,RACK-2,188,1,Stored,2025-07-03
INV-04823,ANT-5823-B96-789,ZONE-1,RACK-5,101,1,Stored,2025-07-03
INV-04824,IMM-5824-B53-384,ZONE-2,RACK-2,87,1,Stored,2025-07-03
INV-04825,TOP-5825-B87-854,ZONE-3,RACK-8,111,1,Stored,2025-07-03
INV-04826,IMM-5826-B78-384,ZONE-2,RACK-2,175,1,Stored,2025-07-03
INV-04827,TOP-5827-B34-854,ZONE-3,RACK-9,154,1,Stored,2025-07-03
INV-04828,TOP-5828-B28-854,ZONE-3,RACK-9,78,1,Stored,2025-07-03
INV-04829,VIT-5829-B77-285,ZONE-4,RACK-2,156,1,Stored,2025-07-03
INV-04830,ANT-5830-B70-789,ZONE-1,RACK-5,137,1,Stored,2025-07-03
INV-04831,DIG-5831-B12-185,ZONE-4,RACK-2,165,1,Stored,2025-07-03
INV-04832,SUP-5832-B37-434,ZONE-4,RACK-3,91,1,Stored,2025-07-03
INV-04833,VIT-5833-B65-285,ZONE-4,RACK-3,177,1,Stored,2025-07-03
INV-04834,TOP-5834-B55-854,ZONE-3,RACK-9,55,1,Stored,2025-07-03
INV-04835,ANT-5835-B47-295,ZONE-1,RACK-5,185,1,Stored,2025-07-03
INV-04836,VIT-5836-B65-285,ZONE-4,RACK-3,91,1,Stored,2025-07-03
INV-04837,IMM-5837-B54-384,ZONE-2,RACK-2,182,1,Stored,2025-07-03
INV-04838,IMM-5838-B97-384,ZONE-2,RACK-2,139,1,Stored,2025-07-03
INV-04839,TOP-5839-B31-854,ZONE-3,RACK-9,139,1,Stored,2025-07-03
INV-04840,SUP-5840-B12-434,ZONE-4,RACK-3,190,1,Stored,2025-07-03
INV-04841,VIT-5841-B77-285,ZONE-4,RACK-3,195,1,Stored,2025-07-03
INV-04842,VIT-5842-B70-285,ZONE-4,RACK-4,183,1,Stored,2025-07-03
INV-04843,VIT-5843-B23-285,ZONE-4,RACK-4,148,1,Stored,2025-07-03
INV-04844,ANT-5844-B49-789,ZONE-1,RACK-5,187,1,Stored,2025-07-03
INV-04845,VIT-5845-B99-285,ZONE-4,RACK-4,138,1,Stored,2025-07-03
INV-04846,ANT-5846-B24-789,ZONE-1,RACK-5,51,1,Stored,2025-07-03
INV-04847,VIT-5847-B75-285,ZONE-4,RACK-4,65,1,Stored,2025-07-03
INV-04848,VIT-5848-B87-285,ZONE-4,RACK-4,127,1,Stored,2025-07-03
INV-04849,ANT-5849-B88-295,ZONE-1,RACK-6,189,1,Stored,2025-07-03
INV-04850,TOP-5850-B49-854,ZONE-3,RACK-9,79,1,Stored,2025-07-03
INV-04851,VIT-5851-B50-285,ZONE-4,RACK-5,178,1,Stored,2025-07-03
INV-04852,VIT-5852-B91-285,ZONE-4,RACK-5,145,1,Stored,2025-07-03
INV-04853,VIT-5853-B51-285,ZONE-4,RACK-5,134,1,Stored,2025-07-03
INV-04854,ANT-5854-B90-789,ZONE-1,RACK-6,67,1,Stored,2025-07-03
INV-04855,IMM-5855-B17-384,ZONE-2,RACK-3,90,1,Stored,2025-07-03
INV-04856,ANT-5856-B57-295,ZONE-1,RACK-6,97,1,Stored,2025-07-03
INV-04857,VIT-5857-B15-285,ZONE-4,RACK-5,109,1,Stored,2025-07-03
INV-04858,IMM-5858-B81-384,ZONE-2,RACK-3,138,1,Stored,2025-07-03
INV-04859,DIG-5859-B70-185,ZONE-4,RACK-5,68,1,Stored,2025-07-03
INV-04860,DIG-5860-B71-185,ZONE-4,RACK-6,104,1,Stored,2025-07-03
INV-04861,SUP-5861-B47-434,ZONE-4,RACK-6,50,1,Stored,2025-07-03
INV-04862,IMM-5862-B26-384,ZONE-2,RACK-3,157,1,Stored,2025-07-03
INV-04863,DEW-5863-B36-795,ZONE-4,RACK-6,148,1,Stored,2025-07-03
INV-04864,TOP-5864-B43-854,ZONE-3,RACK-10,155,1,Stored,2025-07-03
INV-04865,ANT-5865-B85-295,ZONE-1,RACK-6,113,1,Stored,2025-07-03
INV-04866,VIT-5866-B91-285,ZONE-4,RACK-6,101,1,Stored,2025-07-03
INV-04867,DIG-5867-B71-185,ZONE-4,RACK-6,163,1,Stored,2025-07-03
INV-04868,DIG-5868-B56-185,ZONE-4,RACK-7,134,1,Stored,2025-07-03
INV-04869,ANT-5869-B40-789,ZONE-1,RACK-6,83,1,Stored,2025-07-03
INV-04870,VIT-5870-B26-285,ZONE-4,RACK-7,90,1,Stored,2025-07-03
INV-04871,ANT-5871-B71-295,ZONE-1,RACK-7,121,1,Stored,2025-07-03
INV-04872,ANT-5872-B85-295,ZONE-1,RACK-7,140,1,Stored,2025-07-03
INV-04873,ANT-5873-B41-789,ZONE-1,RACK-7,141,1,Stored,2025-07-03
INV-04874,TOP-5874-B64-854,ZONE-3,RACK-10,68,1,Stored,2025-07-03
INV-04875,VIT-5875-B62-285,ZONE-4,RACK-7,192,1,Stored,2025-07-03
INV-04876,VIT-5876-B92-285,ZONE-4,RACK-7,121,1,Stored,2025-07-03
INV-04877,VIT-5877-B15-285,ZONE-4,RACK-7,151,1,Stored,2025-07-03
INV-04878,DIG-5878-B99-185,ZONE-4,RACK-8,172,1,Stored,2025-07-03
INV-04879,SUP-5879-B93-434,ZONE-4,RACK-8,167,1,Stored,2025-07-03
INV-04880,TOP-5880-B83-854,ZONE-3,RACK-10,123,1,Stored,2025-07-03
INV-04881,IMM-5881-B24-384,ZONE-2,RACK-3,166,1,Stored,2025-07-03
INV-04882,DIG-5882-B43-185,ZONE-4,RACK-8,72,1,Stored,2025-07-03
INV-04883,VIT-5883-B85-285,ZONE-4,RACK-8,53,1,Stored,2025-07-03
INV-04884,TOP-5884-B17-854,ZONE-3,RACK-10,81,1,Stored,2025-07-03
INV-04885,VIT-5885-B77-285,ZONE-4,RACK-8,69,1,Stored,2025-07-03
INV-04886,SUP-5886-B92-434,ZONE-4,RACK-9,184,1,Stored,2025-07-03
INV-04887,DIG-5887-B33-185,ZONE-4,RACK-9,87,1,Stored,2025-07-03
INV-04888,ANT-5888-B33-789,ZONE-1,RACK-7,181,1,Stored,2025-07-03
INV-04889,VIT-5889-B18-285,ZONE-4,RACK-9,56,1,Stored,2025-07-03
INV-04890,VIT-5890-B45-285,ZONE-4,RACK-9,76,1,Stored,2025-07-03
INV-04891,IMM-5891-B52-384,ZONE-2,RACK-3,54,1,Stored,2025-07-03
INV-04892,DEW-5892-B13-795,ZONE-4,RACK-9,125,1,Stored,2025-07-03
INV-04893,ANT-5893-B43-295,ZONE-1,RACK-7,88,1,Stored,2025-07-03
INV-04894,VIT-5894-B51-285,ZONE-4,RACK-10,90,1,Stored,2025-07-03
INV-04895,ANT-5895-B58-789,ZONE-1,RACK-8,92,1,Stored,2025-07-03
INV-04896,DIG-5896-B41-185,ZONE-4,RACK-10,181,1,Stored,2025-07-03
INV-04897,ANT-5897-B99-789,ZONE-1,RACK-8,76,1,Stored,2025-07-03
INV-04898,TOP-5898-B34-854,ZONE-3,RACK-10,191,1,Stored,2025-07-03
INV-04899,TOP-5899-B39-854,ZONE-3,RACK-1,194,1,Stored,2025-07-03
INV-04900,DIG-5900-B38-185,ZONE-4,RACK-10,70,1,Stored,2025-07-03
INV-04901,IMM-5901-B83-384,ZONE-2,RACK-4,83,1,Stored,2025-07-03
INV-04902,ANT-5902-B73-295,ZONE-1,RACK-8,90,1,Stored,2025-07-03
INV-04903,IMM-5903-B52-384,ZONE-2,RACK-4,77,1,Stored,2025-07-03
INV-04904,DIG-5904-B85-185,ZONE-4,RACK-10,99,1,Stored,2025-07-03
INV-04905,SUP-5905-B37-434,ZONE-4,RACK-10,173,1,Stored,2025-07-03
INV-04906,IMM-5906-B36-384,ZONE-2,RACK-4,103,1,Stored,2025-07-03
INV-04907,ANT-5907-B77-789,ZONE-1,RACK-8,139,1,Stored,2025-07-03
INV-04908,ANT-5908-B70-789,ZONE-1,RACK-8,175,1,Stored,2025-07-03
INV-04909,IMM-5909-B62-384,ZONE-2,RACK-4,85,1,Stored,2025-07-03
INV-04910,ANT-5910-B96-789,ZONE-1,RACK-9,112,1,Stored,2025-07-03
INV-04911,ANT-5911-B52-295,ZONE-1,RACK-9,128,1,Stored,2025-07-03
INV-04912,VIT-5912-B10-285,ZONE-4,RACK-1,160,1,Stored,2025-07-03
INV-04913,DIG-5913-B54-185,ZONE-4,RACK-1,101,1,Stored,2025-07-03
INV-04914,IMM-5914-B54-384,ZONE-2,RACK-4,152,1,Stored,2025-07-03
INV-04915,VIT-5915-B24-285,ZONE-4,RACK-1,58,1,Stored,2025-07-03
INV-04916,SUP-5916-B25-434,ZONE-4,RACK-1,138,1,Stored,2025-07-03
INV-04917,VIT-5917-B15-285,ZONE-4,RACK-1,199,1,Stored,2025-07-03
INV-04918,DIG-5918-B61-185,ZONE-4,RACK-2,111,1,Stored,2025-07-03
INV-04919,IMM-5919-B42-384,ZONE-2,RACK-5,86,1,Stored,2025-07-03
INV-04920,DEW-5920-B38-795,ZONE-4,RACK-2,142,1,Stored,2025-07-03
INV-04921,VIT-5921-B31-285,ZONE-4,RACK-2,70,1,Stored,2025-07-03
INV-04922,ANT-5922-B82-295,ZONE-1,RACK-9,123,1,Stored,2025-07-03
INV-04923,IMM-5923-B33-384,ZONE-2,RACK-5,59,1,Stored,2025-07-03
INV-04924,ANT-5924-B26-295,ZONE-1,RACK-9,112,1,Stored,2025-07-03
INV-04925,SUP-5925-B62-434,ZONE-4,RACK-2,87,1,Stored,2025-07-03
INV-04926,TOP-5926-B79-854,ZONE-3,RACK-1,177,1,Stored,2025-07-03
INV-04927,DEW-5927-B78-795,ZONE-4,RACK-2,60,1,Stored,2025-07-03
INV-04928,DEW-5928-B26-795,ZONE-4,RACK-3,135,1,Stored,2025-07-03
INV-04929,ANT-5929-B97-789,ZONE-1,RACK-9,79,1,Stored,2025-07-03
INV-04930,DIG-5930-B73-185,ZONE-4,RACK-3,164,1,Stored,2025-07-03
INV-04931,VIT-5931-B52-285,ZONE-4,RACK-3,173,1,Stored,2025-07-03
INV-04932,TOP-5932-B67-854,ZONE-3,RACK-1,188,1,Stored,2025-07-03
INV-04933,TOP-5933-B68-854,ZONE-3,RACK-1,183,1,Stored,2025-07-03
INV-04934,TOP-5934-B38-854,ZONE-3,RACK-1,90,1,Stored,2025-07-03
INV-04935,SUP-5935-B68-434,ZONE-4,RACK-3,122,1,Stored,2025-07-03
INV-04936,VIT-5936-B12-285,ZONE-4,RACK-3,60,1,Stored,2025-07-03
INV-04937,IMM-5937-B34-384,ZONE-2,RACK-5,161,1,Stored,2025-07-03
INV-04938,ANT-5938-B14-789,ZONE-1,RACK-10,150,1,Stored,2025-07-03
INV-04939,SUP-5939-B46-434,ZONE-4,RACK-4,72,1,Stored,2025-07-03
INV-04940,DEW-5940-B74-795,ZONE-4,RACK-4,156,1,Stored,2025-07-03
INV-04941,ANT-5941-B88-789,ZONE-1,RACK-10,146,1,Stored,2025-07-03
INV-04942,TOP-5942-B49-854,ZONE-3,RACK-2,170,1,Stored,2025-07-03
INV-04943,TOP-5943-B91-854,ZONE-3,RACK-2,169,1,Stored,2025-07-03
INV-04944,TOP-5944-B95-854,ZONE-3,RACK-2,95,1,Stored,2025-07-03
INV-04945,ANT-5945-B20-295,ZONE-1,RACK-10,120,1,Stored,2025-07-03
INV-04946,TOP-5946-B61-854,ZONE-3,RACK-2,139,1,Stored,2025-07-03
INV-04947,DIG-5947-B99-185,ZONE-4,RACK-4,130,1,Stored,2025-07-03
INV-04948,SUP-5948-B56-434,ZONE-4,RACK-4,67,1,Stored,2025-07-03
INV-04949,ANT-5949-B29-789,ZONE-1,RACK-10,138,1,Stored,2025-07-03
INV-04950,SUP-5950-B85-434,ZONE-4,RACK-4,159,1,Stored,2025-07-03
INV-04951,ANT-5951-B50-295,ZONE-1,RACK-10,164,1,Stored,2025-07-03
INV-04952,DIG-5952-B39-185,ZONE-4,RACK-5,105,1,Stored,2025-07-03
INV-04953,IMM-5953-B40-384,ZONE-2,RACK-5,175,1,Stored,2025-07-03
INV-04954,SUP-5954-B39-434,ZONE-4,RACK-5,178,1,Stored,2025-07-03
INV-04955,SUP-5955-B43-434,ZONE-4,RACK-5,74,1,Stored,2025-07-03
INV-04956,DEW-5956-B73-795,ZONE-4,RACK-5,102,1,Stored,2025-07-03
INV-04957,SUP-5957-B18-434,ZONE-4,RACK-5,154,1,Stored,2025-07-03
INV-04958,DIG-5958-B70-185,ZONE-4,RACK-6,196,1,Stored,2025-07-03
INV-04959,DEW-5959-B92-795,ZONE-4,RACK-6,61,1,Stored,2025-07-03
INV-04960,DEW-5960-B64-795,ZONE-4,RACK-6,120,1,Stored,2025-07-03
INV-04961,ANT-5961-B99-295,ZONE-1,RACK-1,70,1,Stored,2025-07-03
INV-04962,DEW-5962-B60-795,ZONE-4,RACK-6,102,1,Stored,2025-07-03
INV-04963,DEW-5963-B54-795,ZONE-4,RACK-6,123,1,Stored,2025-07-03
INV-04964,ANT-5964-B61-789,ZONE-1,RACK-1,167,1,Stored,2025-07-03
INV-04965,VIT-5965-B53-285,ZONE-4,RACK-7,143,1,Stored,2025-07-03
INV-04966,DIG-5966-B16-185,ZONE-4,RACK-7,160,1,Stored,2025-07-03
INV-04967,ANT-5967-B66-295,ZONE-1,RACK-1,75,1,Stored,2025-07-03
INV-04968,SUP-5968-B51-434,ZONE-4,RACK-7,129,1,Stored,2025-07-03
INV-04969,TOP-5969-B31-854,ZONE-3,RACK-2,88,1,Stored,2025-07-03
INV-04970,IMM-5970-B15-384,ZONE-2,RACK-5,137,1,Stored,2025-07-03
INV-04971,ANT-5971-B39-295,ZONE-1,RACK-1,64,1,Stored,2025-07-03
INV-04972,DIG-5972-B25-185,ZONE-4,RACK-7,130,1,Stored,2025-07-03
INV-04973,DEW-5973-B16-795,ZONE-4,RACK-7,167,1,Stored,2025-07-03
INV-04974,TOP-5974-B56-854,ZONE-3,RACK-3,112,1,Stored,2025-07-03
INV-04975,TOP-5975-B72-854,ZONE-3,RACK-3,51,1,Stored,2025-07-03
INV-04976,VIT-5976-B92-285,ZONE-4,RACK-8,167,1,Stored,2025-07-03
INV-04977,DEW-5977-B84-795,ZONE-4,RACK-8,139,1,Stored,2025-07-03
INV-04978,ANT-5978-B94-789,ZONE-1,RACK-1,51,1,Stored,2025-07-03
INV-04979,DIG-5979-B58-185,ZONE-4,RACK-8,170,1,Stored,2025-07-03
INV-04980,ANT-5980-B38-789,ZONE-1,RACK-2,63,1,Stored,2025-07-03
INV-04981,DEW-5981-B81-795,ZONE-4,RACK-8,175,1,Stored,2025-07-03
INV-04982,SUP-5982-B99-434,ZONE-4,RACK-8,81,1,Stored,2025-07-03
INV-04983,DIG-5983-B82-185,ZONE-4,RACK-9,194,1,Stored,2025-07-03
INV-04984,IMM-5984-B11-384,ZONE-2,RACK-6,139,1,Stored,2025-07-03
INV-04985,IMM-5985-B30-384,ZONE-2,RACK-6,127,1,Stored,2025-07-03
INV-04986,ANT-5986-B56-295,ZONE-1,RACK-2,181,1,Stored,2025-07-03
INV-04987,VIT-5987-B49-285,ZONE-4,RACK-9,179,1,Stored,2025-07-03
INV-04988,VIT-5988-B51-285,ZONE-4,RACK-9,174,1,Stored,2025-07-03
INV-04989,SUP-5989-B48-434,ZONE-4,RACK-9,57,1,Stored,2025-07-03
INV-04990,SUP-5990-B29-434,ZONE-4,RACK-9,200,1,Stored,2025-07-03
INV-04991,ANT-5991-B18-789,ZONE-1,RACK-2,121,1,Stored,2025-07-03
INV-04992,IMM-5992-B70-384,ZONE-2,RACK-6,64,1,Stored,2025-07-03
INV-04993,DIG-5993-B97-185,ZONE-4,RACK-10,51,1,Stored,2025-07-03
INV-04994,SUP-5994-B62-434,ZONE-4,RACK-10,66,1,Stored,2025-07-03
INV-04995,SUP-5995-B66-434,ZONE-4,RACK-10,145,1,Stored,2025-07-03
INV-04996,SUP-5996-B32-434,ZONE-4,RACK-10,93,1,Stored,2025-07-03
INV-04997,VIT-5997-B35-285,ZONE-4,RACK-10,92,1,Stored,2025-07-03
INV-04998,SUP-5998-B74-434,ZONE-4,RACK-1,134,1,Stored,2025-07-03
INV-04999,ANT-5999-B24-295,ZONE-1,RACK-2,151,1,Stored,2025-07-03
INV-05000,ANT-6000-B78-789,ZONE-1,RACK-2,167,1,Stored,2025-07-03
INV-05001,ANT-6001-B22-789,ZONE-1,RACK-3,87,1,Stored,2025-07-03
INV-05002,IMM-6002-B94-384,ZONE-2,RACK-6,148,1,Stored,2025-07-03
INV-05003,VIT-6003-B94-285,ZONE-4,RACK-1,109,1,Stored,2025-07-03
INV-05004,DEW-6004-B91-795,ZONE-4,RACK-1,166,1,Stored,2025-07-03
INV-05005,IMM-6005-B71-384,ZONE-2,RACK-6,173,1,Stored,2025-07-03
INV-05006,DIG-6006-B79-185,ZONE-4,RACK-1,80,1,Stored,2025-07-03
INV-05007,VIT-6007-B46-285,ZONE-4,RACK-1,197,1,Stored,2025-07-03
INV-05008,IMM-6008-B49-384,ZONE-2,RACK-7,174,1,Stored,2025-07-03
INV-05009,ANT-6009-B32-295,ZONE-1,RACK-3,92,1,Stored,2025-07-03
INV-05010,IMM-6010-B70-384,ZONE-2,RACK-7,64,1,Stored,2025-07-03
INV-05011,DIG-6011-B12-185,ZONE-4,RACK-2,70,1,Stored,2025-07-03
INV-05012,SUP-6012-B71-434,ZONE-4,RACK-2,188,1,Stored,2025-07-03
INV-05013,SUP-6013-B13-434,ZONE-4,RACK-2,80,1,Stored,2025-07-03
INV-05014,IMM-6014-B74-384,ZONE-2,RACK-7,181,1,Stored,2025-07-03
INV-05015,ANT-6015-B15-295,ZONE-1,RACK-3,62,1,Stored,2025-07-03
INV-05016,ANT-6016-B12-789,ZONE-1,RACK-3,141,1,Stored,2025-07-03
INV-05017,DIG-6017-B99-185,ZONE-4,RACK-2,155,1,Stored,2025-07-03
INV-05018,IMM-6018-B76-384,ZONE-2,RACK-7,55,1,Stored,2025-07-03
INV-05019,DIG-6019-B82-185,ZONE-4,RACK-2,172,1,Stored,2025-07-03
INV-05020,ANT-6020-B78-789,ZONE-1,RACK-3,142,1,Stored,2025-07-03
INV-05021,DIG-6021-B27-185,ZONE-4,RACK-3,198,1,Stored,2025-07-03
INV-05022,DEW-6022-B95-795,ZONE-4,RACK-3,69,1,Stored,2025-07-03
INV-05023,TOP-6023-B39-854,ZONE-3,RACK-3,155,1,Stored,2025-07-03
INV-05024,VIT-6024-B63-285,ZONE-4,RACK-3,107,1,Stored,2025-07-03
INV-05025,TOP-6025-B64-854,ZONE-3,RACK-3,134,1,Stored,2025-07-03
INV-05026,ANT-6026-B98-295,ZONE-1,RACK-4,186,1,Stored,2025-07-03
INV-05027,VIT-6027-B11-285,ZONE-4,RACK-3,147,1,Stored,2025-07-03
INV-05028,DEW-6028-B15-795,ZONE-4,RACK-3,133,1,Stored,2025-07-03
INV-05029,ANT-6029-B98-295,ZONE-1,RACK-4,118,1,Stored,2025-07-03
INV-05030,SUP-6030-B31-434,ZONE-4,RACK-4,173,1,Stored,2025-07-03
INV-05031,DEW-6031-B30-795,ZONE-4,RACK-4,66,1,Stored,2025-07-03
INV-05032,DEW-6032-B40-795,ZONE-4,RACK-4,54,1,Stored,2025-07-03
INV-05033,DEW-6033-B14-795,ZONE-4,RACK-4,119,1,Stored,2025-07-03
INV-05034,TOP-6034-B57-854,ZONE-3,RACK-3,179,1,Stored,2025-07-03
INV-05035,IMM-6035-B91-384,ZONE-2,RACK-7,106,1,Stored,2025-07-03
INV-05036,ANT-6036-B13-295,ZONE-1,RACK-4,143,1,Stored,2025-07-03
INV-05037,IMM-6037-B99-384,ZONE-2,RACK-8,113,1,Stored,2025-07-03
INV-05038,DEW-6038-B47-795,ZONE-4,RACK-4,137,1,Stored,2025-07-03
INV-05039,DEW-6039-B65-795,ZONE-4,RACK-5,60,1,Stored,2025-07-03
INV-05040,SUP-6040-B84-434,ZONE-4,RACK-5,181,1,Stored,2025-07-03
INV-05041,ANT-6041-B64-295,ZONE-1,RACK-4,82,1,Stored,2025-07-03
INV-05042,IMM-6042-B38-384,ZONE-2,RACK-8,181,1,Stored,2025-07-03
INV-05043,TOP-6043-B36-854,ZONE-3,RACK-4,188,1,Stored,2025-07-03
INV-05044,DIG-6044-B43-185,ZONE-4,RACK-5,157,1,Stored,2025-07-03
INV-05045,ANT-6045-B88-789,ZONE-1,RACK-4,197,1,Stored,2025-07-03
INV-05046,IMM-6046-B86-384,ZONE-2,RACK-8,175,1,Stored,2025-07-03
INV-05047,TOP-6047-B35-854,ZONE-3,RACK-4,129,1,Stored,2025-07-03
INV-05048,VIT-6048-B23-285,ZONE-4,RACK-5,155,1,Stored,2025-07-03
INV-05049,VIT-6049-B63-285,ZONE-4,RACK-5,155,1,Stored,2025-07-03
INV-05050,DIG-6050-B73-185,ZONE-4,RACK-6,166,1,Stored,2025-07-03
INV-05051,IMM-6051-B64-384,ZONE-2,RACK-8,196,1,Stored,2025-07-03
INV-05052,TOP-6052-B21-854,ZONE-3,RACK-4,174,1,Stored,2025-07-03
INV-05053,ANT-6053-B69-789,ZONE-1,RACK-5,86,1,Stored,2025-07-03
INV-05054,TOP-6054-B98-854,ZONE-3,RACK-4,182,1,Stored,2025-07-03
INV-05055,DIG-6055-B77-185,ZONE-4,RACK-6,177,1,Stored,2025-07-03
INV-05056,VIT-6056-B15-285,ZONE-4,RACK-6,163,1,Stored,2025-07-03
INV-05057,ANT-6057-B33-295,ZONE-1,RACK-5,128,1,Stored,2025-07-03
INV-05058,SUP-6058-B82-434,ZONE-4,RACK-6,122,1,Stored,2025-07-03
INV-05059,TOP-6059-B46-854,ZONE-3,RACK-4,170,1,Stored,2025-07-03
