Assignment_ID,Product_ID,Urgent_Flag,Dispatch_Window,Delivery_Window,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag,Quantity_Assigned,Total_Weight,Total_Volume,Priority_Label,Cluster_Label,Vehicle_ID,Main_Cluster_Label,Handling_Group
ZONE-4::RACK-4::285::GJ11X9180,VIT-6218-B23-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,37,18.5,11.1,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::285::GJ13X1303,VIT-6227-B27-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,35,17.5,10.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-6::434::GJ22X1394,SUP-6233-B40-434,1,2025-07-04,2025-07-06,2.5,1.2,0,0,28,70.0,33.6,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-6::795::GJ09X1112,DEW-6237-B24-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,42,25.2,10.5,,5,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ06X9871,SUP-6238-B50-434,0,2025-07-03,2025-07-05,2.5,1.2,0,0,18,45.0,21.6,,3,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ17X1851,SUP-6239-B56-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,15,37.5,18.0,,3,,Mid-Term,Normal
ZONE-4::RACK-7::185::GJ15X4723,DIG-6242-B80-185,1,2025-07-04,2025-07-06,1.2,0.7,0,0,23,27.6,16.099999999999998,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-7::285::GJ21X7971,VIT-6244-B76-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,23,11.5,6.9,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-7::795::GJ13X8172,DEW-6245-B44-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,39,23.4,9.75,,5,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ22X4867,VIT-6246-B79-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,41,20.5,12.3,,5,,Mid-Term,Normal
ZONE-4::RACK-8::795::GJ30X4471,DEW-6247-B56-795,1,2025-07-04,2025-07-06,0.6,0.25,0,0,39,23.4,9.75,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-8::434::GJ08X2500,SUP-6248-B61-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,42,105.0,50.4,,2,,Same-Day Urgent,Normal
ZONE-4::RACK-8::795::GJ24X9408,DEW-6250-B69-795,1,2025-07-05,2025-07-09,0.6,0.25,0,0,30,18.0,7.5,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ28X7704,VIT-6251-B38-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,46,23.0,13.8,,5,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ23X5465,VIT-6253-B69-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,18,9.0,5.4,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::185::GJ23X1698,DIG-6258-B40-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,27,32.4,18.9,,3,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ26X4353,VIT-6266-B94-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,30,15.0,9.0,,5,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ27X3348,SUP-6269-B79-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,35,87.5,42.0,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ23X7398,DEW-6273-B25-795,1,2025-07-03,2025-07-06,0.6,0.25,0,0,40,24.0,10.0,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-10::434::GJ30X3926,SUP-6279-B54-434,0,2025-07-03,2025-07-07,2.5,1.2,0,0,48,120.0,57.6,,2,,Mid-Term,Normal
ZONE-4::RACK-1::185::GJ27X4504,DIG-6281-B42-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,41,49.2,28.7,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ29X6133,SUP-6288-B30-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,14,35.0,16.8,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-1::185::GJ25X9719,DIG-6295-B78-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,18,21.6,12.6,,5,,Mid-Term,Normal
ZONE-4::RACK-2::285::GJ24X8239,VIT-6301-B19-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,46,23.0,13.8,,5,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ05X6667,DIG-6303-B31-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,45,54.0,31.5,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-3::434::GJ24X9408,SUP-6306-B18-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,50,125.0,60.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ23X7398,DIG-6308-B86-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,30,36.0,21.0,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-3::285::GJ07X3648,VIT-6316-B19-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,28,14.0,8.4,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ15X4430,VIT-6320-B82-285,0,2025-07-04,2025-07-06,0.5,0.3,0,0,26,13.0,7.8,,0,,Mid-Term,Normal
ZONE-4::RACK-4::185::GJ19X5382,DIG-6324-B11-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,31,37.2,21.7,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-5::285::GJ17X8304,VIT-6325-B48-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,45,22.5,13.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::434::GJ14X9412,SUP-6326-B85-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,49,122.5,58.8,,2,,Same-Day Urgent,Normal
ZONE-4::RACK-5::185::GJ07X8970,DIG-6327-B67-185,0,2025-07-05,2025-07-09,1.2,0.7,0,0,30,36.0,21.0,,3,,Mid-Term,Normal
ZONE-4::RACK-5::795::GJ10X5398,DEW-6328-B17-795,1,2025-07-05,2025-07-08,0.6,0.25,0,0,19,11.4,4.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ01X2097,DEW-6329-B59-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,27,16.2,6.75,,5,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ11X5102,DIG-6330-B16-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,32,38.4,22.4,,3,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ17X1851,SUP-6334-B60-434,0,2025-07-03,2025-07-07,2.5,1.2,0,0,48,120.0,57.6,,2,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ30X2401,VIT-6349-B39-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,10,5.0,3.0,,0,,Mid-Term,Normal
ZONE-4::RACK-7::185::GJ03X4858,DIG-6352-B28-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,5,6.0,3.5,,0,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ17X3593,DEW-6354-B71-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,47,28.2,11.75,,5,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ30X4471,SUP-6357-B60-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,30,75.0,36.0,,4,,Mid-Term,Normal
ZONE-4::RACK-8::185::GJ06X1200,DIG-6358-B70-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,35,42.0,24.5,,3,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ04X2061,SUP-6365-B55-434,1,2025-07-03,2025-07-07,2.5,1.2,0,0,50,125.0,60.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-9::795::GJ28X7060,DEW-6371-B52-795,1,2025-07-05,2025-07-07,0.6,0.25,0,0,39,23.4,9.75,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ14X8889,SUP-6375-B59-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,13,32.5,15.6,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-9::285::GJ13X9573,VIT-6376-B57-285,1,2025-07-04,2025-07-08,0.5,0.3,0,0,28,14.0,8.4,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-9::285::GJ04X2061,VIT-6378-B29-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,19,9.5,5.7,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-10::185::GJ14X7289,DIG-6379-B97-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,24,28.8,16.799999999999997,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ26X5488,DEW-6380-B62-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,11,6.6,2.75,,0,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ01X1085,DIG-6387-B22-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,21,25.2,14.7,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::185::GJ23X7398,DIG-6388-B60-185,1,2025-07-04,2025-07-06,1.2,0.7,0,0,34,40.8,23.8,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-1::185::GJ09X7005,DIG-6393-B32-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,13,15.6,9.1,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ04X2061,SUP-6394-B89-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,2,5.0,2.4,,0,,Mid-Term,Normal
ZONE-4::RACK-1::285::GJ12X5063,VIT-6396-B58-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,48,24.0,14.4,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ25X3449,VIT-6400-B21-285,0,2025-07-04,2025-07-07,0.5,0.3,0,0,39,19.5,11.7,,5,,Mid-Term,Normal
ZONE-4::RACK-2::285::GJ28X6836,VIT-6401-B35-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,19,9.5,5.7,,0,,Mid-Term,Normal
ZONE-4::RACK-2::434::GJ11X8049,SUP-6402-B96-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,10,25.0,12.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ10X5561,DIG-6405-B87-185,0,2025-07-05,2025-07-09,1.2,0.7,0,0,35,42.0,24.5,,3,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ11X9180,DIG-6406-B26-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,42,50.4,29.4,,1,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ15X2279,VIT-6407-B33-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,33,16.5,9.9,,5,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ23X8514,DIG-6410-B63-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,6,7.199999999999999,4.199999999999999,,0,,Mid-Term,Normal
ZONE-4::RACK-4::434::GJ25X9157,SUP-6416-B15-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,17,42.5,20.4,,3,,Mid-Term,Normal
ZONE-4::RACK-4::185::GJ07X1921,DIG-6420-B33-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,26,31.2,18.2,,3,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ10X3256,VIT-6421-B34-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,9,4.5,2.7,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ29X6133,DEW-6427-B44-795,1,2025-07-05,2025-07-09,0.6,0.25,0,0,13,7.8,3.25,,0,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ08X2709,SUP-6431-B71-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,32,80.0,38.4,,4,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ23X2866,VIT-6434-B28-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,23,11.5,6.9,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ27X7102,DEW-6435-B61-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,32,19.2,8.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ08X2709,VIT-6439-B62-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,25,12.5,7.5,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ13X7840,VIT-6442-B39-285,0,2025-07-03,2025-07-06,0.5,0.3,0,0,7,3.5,2.1,,0,,Mid-Term,Normal
ZONE-4::RACK-6::795::GJ04X6241,DEW-6443-B97-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,23,13.8,5.75,,0,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ27X6555,DIG-6445-B83-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,17,20.4,11.9,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-7::434::GJ19X5382,SUP-6446-B16-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,41,102.5,49.2,,2,,Mid-Term,Normal
ZONE-4::RACK-7::185::GJ09X7005,DIG-6447-B19-185,0,2025-07-05,2025-07-07,1.2,0.7,0,0,36,43.2,25.2,,3,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ03X9079,VIT-6450-B71-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,47,23.5,14.1,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ30X6985,VIT-6455-B62-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,38,19.0,11.4,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-8::185::GJ28X9659,DIG-6462-B20-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,8,9.6,5.6,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-8::795::GJ22X7532,DEW-6464-B52-795,1,2025-07-03,2025-07-06,0.6,0.25,0,0,14,8.4,3.5,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ05X2776,VIT-6469-B86-285,0,2025-07-04,2025-07-07,0.5,0.3,0,0,11,5.5,3.3,,0,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ11X9382,VIT-6471-B99-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,21,10.5,6.3,,0,,Mid-Term,Normal
ZONE-4::RACK-9::795::GJ12X2891,DEW-6472-B59-795,1,2025-07-03,2025-07-05,0.6,0.25,0,0,12,7.199999999999999,3.0,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::185::GJ28X6836,DIG-6474-B16-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,3,3.6,2.1,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-10::434::GJ21X7008,SUP-6476-B36-434,1,2025-07-05,2025-07-07,2.5,1.2,0,0,29,72.5,34.8,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ21X4763,DEW-6477-B42-795,0,2025-07-05,2025-07-09,0.6,0.25,0,0,5,3.0,1.25,,0,,Mid-Term,Normal
ZONE-4::RACK-10::795::GJ29X6793,DEW-6481-B97-795,1,2025-07-04,2025-07-06,0.6,0.25,0,0,5,3.0,1.25,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ03X5014,SUP-6497-B63-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,21,52.5,25.2,,1,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ07X1921,SUP-6498-B69-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,30,75.0,36.0,,4,,Same-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ28X8907,DEW-6499-B98-795,1,2025-07-04,2025-07-06,0.6,0.25,0,0,13,7.8,3.25,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ16X7961,SUP-6500-B75-434,0,2025-07-03,2025-07-05,2.5,1.2,0,0,29,72.5,34.8,,4,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ27X4732,DIG-6505-B56-185,0,2025-07-03,2025-07-07,1.2,0.7,0,0,26,31.2,18.2,,3,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ15X3465,DEW-6507-B20-795,1,2025-07-05,2025-07-09,0.6,0.25,0,0,31,18.6,7.75,,5,,Mid-Term,Normal
ZONE-4::RACK-2::434::GJ10X3428,SUP-6508-B73-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,6,15.0,7.199999999999999,,5,,Mid-Term,Normal
ZONE-4::RACK-2::434::GJ23X1598,SUP-6509-B15-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,33,82.5,39.6,,4,,Mid-Term,Normal
ZONE-4::RACK-2::285::GJ07X8970,VIT-6510-B96-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,19,9.5,5.7,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::285::GJ15X3465,VIT-6511-B47-285,0,2025-07-05,2025-07-07,0.5,0.3,0,0,13,6.5,3.9,,0,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ27X3027,DIG-6518-B43-185,0,2025-07-05,2025-07-09,1.2,0.7,0,0,36,43.2,25.2,,3,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ06X8468,VIT-6521-B62-285,1,2025-07-04,2025-07-06,0.5,0.3,0,0,38,19.0,11.4,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-3::795::GJ08X2500,DEW-6523-B74-795,0,2025-07-04,2025-07-07,0.6,0.25,0,0,18,10.8,4.5,,0,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ14X1705,VIT-6525-B73-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,6,3.0,1.7999999999999998,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-4::185::GJ23X2866,DIG-6530-B86-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,5,6.0,3.5,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-4::795::GJ15X5149,DEW-6531-B69-795,0,2025-07-04,2025-07-08,0.6,0.25,0,0,23,13.8,5.75,,0,,Mid-Term,Normal
ZONE-4::RACK-5::795::GJ21X7971,DEW-6532-B90-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,46,27.6,11.5,,5,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ12X5328,VIT-6534-B89-285,0,2025-07-04,2025-07-06,0.5,0.3,0,0,11,5.5,3.3,,0,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ04X5804,VIT-6536-B46-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,20,10.0,6.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ23X7398,DEW-6540-B16-795,0,2025-07-05,2025-07-08,0.6,0.25,0,0,1,0.6,0.25,,0,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ24X3685,SUP-6546-B40-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,13,32.5,15.6,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ17X5492,VIT-6547-B74-285,0,2025-07-05,2025-07-07,0.5,0.3,0,0,31,15.5,9.3,,5,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ30X2371,SUP-6549-B65-434,0,2025-07-05,2025-07-08,2.5,1.2,0,0,7,17.5,8.4,,5,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ01X1085,DEW-6565-B13-795,0,2025-07-05,2025-07-08,0.6,0.25,0,0,27,16.2,6.75,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ18X9809,VIT-6566-B34-285,1,2025-07-04,2025-07-06,0.5,0.3,0,0,36,18.0,10.8,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ11X1934,VIT-6569-B97-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,13,6.5,3.9,,0,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ30X9209,VIT-6573-B88-285,1,2025-07-04,2025-07-06,0.5,0.3,0,0,18,9.0,5.4,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ03X4067,SUP-6574-B35-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,24,60.0,28.8,,1,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ06X8468,VIT-6578-B43-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,48,24.0,14.4,,5,,Mid-Term,Normal
ZONE-4::RACK-9::434::GJ15X6806,SUP-6582-B87-434,1,2025-07-03,2025-07-07,2.5,1.2,0,0,4,10.0,4.8,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ17X8039,SUP-6583-B99-434,1,2025-07-04,2025-07-06,2.5,1.2,0,0,5,12.5,6.0,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-10::185::GJ11X9382,DIG-6587-B78-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,42,50.4,29.4,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-10::434::GJ11X2202,SUP-6590-B85-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,38,95.0,45.6,,4,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ23X1668,SUP-6591-B99-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,2,5.0,2.4,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ15X2258,DEW-6593-B46-795,0,2025-07-04,2025-07-08,0.6,0.25,0,0,17,10.2,4.25,,0,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ26X6532,SUP-6597-B59-434,1,2025-07-03,2025-07-05,2.5,1.2,0,0,25,62.5,30.0,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ14X1053,SUP-6599-B39-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,30,75.0,36.0,,4,,Mid-Term,Normal
ZONE-4::RACK-2::185::GJ14X5845,DIG-6603-B29-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,48,57.6,33.599999999999994,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ12X1758,SUP-6607-B99-434,0,2025-07-05,2025-07-09,2.5,1.2,0,0,39,97.5,46.8,,4,,Mid-Term,Normal
ZONE-4::RACK-3::795::GJ27X4504,DEW-6610-B42-795,1,2025-07-05,2025-07-08,0.6,0.25,0,0,15,9.0,3.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ01X7726,DIG-6613-B82-185,1,2025-07-05,2025-07-08,1.2,0.7,0,0,27,32.4,18.9,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ18X7432,DIG-6617-B20-185,0,2025-07-03,2025-07-06,1.2,0.7,0,0,12,14.4,8.399999999999999,,5,,Mid-Term,Normal
ZONE-4::RACK-4::434::GJ17X7384,SUP-6619-B66-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,34,85.0,40.8,,4,,Same-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ27X4558,VIT-6620-B52-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,24,12.0,7.199999999999999,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-4::795::GJ23X5793,DEW-6622-B93-795,1,2025-07-03,2025-07-07,0.6,0.25,0,0,31,18.6,7.75,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::434::GJ26X6532,SUP-6628-B18-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,37,92.5,44.4,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-5::795::GJ14X7289,DEW-6629-B34-795,1,2025-07-03,2025-07-05,0.6,0.25,0,0,21,12.6,5.25,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-5::285::GJ15X4723,VIT-6630-B18-285,0,2025-07-03,2025-07-05,0.5,0.3,0,0,5,2.5,1.5,,0,,Mid-Term,Normal
ZONE-4::RACK-6::795::GJ17X1851,DEW-6634-B97-795,0,2025-07-05,2025-07-08,0.6,0.25,0,0,1,0.6,0.25,,0,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ21X5017,DIG-6635-B29-185,0,2025-07-04,2025-07-06,1.2,0.7,0,0,36,43.2,25.2,,3,,Mid-Term,Normal
ZONE-4::RACK-6::795::GJ12X6087,DEW-6636-B64-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,13,7.8,3.25,,0,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ11X8049,DIG-6637-B82-185,0,2025-07-04,2025-07-08,1.2,0.7,0,0,8,9.6,5.6,,0,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ11X5102,DEW-6644-B82-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,8,4.8,2.0,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-7::795::GJ03X9079,DEW-6645-B96-795,0,2025-07-05,2025-07-09,0.6,0.25,0,0,45,27.0,11.25,,5,,Mid-Term,Normal
ZONE-4::RACK-7::185::GJ18X7432,DIG-6647-B61-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,22,26.4,15.4,,5,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ01X1573,SUP-6651-B50-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,21,52.5,25.2,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ05X5064,VIT-6652-B48-285,0,2025-07-04,2025-07-06,0.5,0.3,0,0,38,19.0,11.4,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ01X4053,VIT-6653-B91-285,0,2025-07-04,2025-07-06,0.5,0.3,0,0,20,10.0,6.0,,0,,Mid-Term,Normal
ZONE-4::RACK-8::795::GJ23X4559,DEW-6656-B87-795,0,2025-07-03,2025-07-05,0.6,0.25,0,0,6,3.6,1.5,,0,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ15X4430,VIT-6663-B64-285,0,2025-07-03,2025-07-07,0.5,0.3,0,0,31,15.5,9.3,,5,,Mid-Term,Normal
ZONE-4::RACK-9::434::GJ22X5898,SUP-6665-B31-434,0,2025-07-04,2025-07-07,2.5,1.2,0,0,8,20.0,9.6,,5,,Mid-Term,Normal
ZONE-4::RACK-9::795::GJ27X9811,DEW-6666-B84-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,33,19.8,8.25,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ13X8172,DEW-6669-B47-795,1,2025-07-03,2025-07-06,0.6,0.25,0,0,10,6.0,2.5,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ08X8689,DEW-6671-B17-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,25,15.0,6.25,,0,,Mid-Term,Normal
ZONE-4::RACK-10::185::GJ21X5017,DIG-6674-B63-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,42,50.4,29.4,,1,,Mid-Term,Normal
ZONE-4::RACK-10::795::GJ06X5907,DEW-6676-B20-795,1,2025-07-05,2025-07-09,0.6,0.25,0,0,32,19.2,8.0,,5,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ16X5358,SUP-6683-B70-434,1,2025-07-05,2025-07-07,2.5,1.2,0,0,10,25.0,12.0,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ08X3513,VIT-6689-B20-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,35,17.5,10.5,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-1::185::GJ24X6673,DIG-6692-B70-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,48,57.6,33.599999999999994,,1,,Next-Day Urgent,Normal
